run_id,run_date,account_id,connector_id,environment,status,http_status,records_received,records_accepted,records_rejected,latency_ms,retry_count,error_code
SYNC-ACCT-033-BILLING-20260318,2026-03-18,ACCT-033,BILLING,Production,SUCCESS,200,1466,1457,9,2570,0,
SYNC-ACCT-033-BILLING-20260321,2026-03-21,ACCT-033,BILLING,Production,SUCCESS,200,1006,1001,5,2068,0,
SYNC-ACCT-033-BILLING-20260324,2026-03-24,ACCT-033,BILLING,Production,SUCCESS,200,1003,997,6,897,0,
SYNC-ACCT-033-BILLING-20260327,2026-03-27,ACCT-033,BILLING,Production,SUCCESS,200,1653,1641,12,3007,0,
SYNC-ACCT-033-BILLING-20260330,2026-03-30,ACCT-033,BILLING,Production,SUCCESS,200,1186,1182,4,1881,0,
SYNC-ACCT-033-BILLING-20260402,2026-04-02,ACCT-033,BILLING,Production,SUCCESS,200,1239,1238,1,1973,0,
SYNC-ACCT-033-BILLING-20260405,2026-04-05,ACCT-033,BILLING,Production,SUCCESS,200,909,902,7,1207,0,
SYNC-ACCT-033-BILLING-20260408,2026-04-08,ACCT-033,BILLING,Production,SUCCESS,200,1418,1415,3,1933,0,
SYNC-ACCT-033-BILLING-20260411,2026-04-11,ACCT-033,BILLING,Production,SUCCESS,200,1637,1630,7,889,0,
SYNC-ACCT-033-BILLING-20260414,2026-04-14,ACCT-033,BILLING,Production,SUCCESS,200,1293,1288,5,1839,0,
SYNC-ACCT-033-BILLING-20260417,2026-04-17,ACCT-033,BILLING,Production,SUCCESS,200,1239,1238,1,1138,0,
SYNC-ACCT-033-BILLING-20260420,2026-04-20,ACCT-033,BILLING,Production,SUCCESS,200,872,872,0,2255,0,
SYNC-ACCT-033-BILLING-20260423,2026-04-23,ACCT-033,BILLING,Production,SUCCESS,200,1084,1082,2,2099,0,
SYNC-ACCT-033-BILLING-20260426,2026-04-26,ACCT-033,BILLING,Production,SUCCESS,200,1251,1251,0,1224,0,
SYNC-ACCT-033-BILLING-20260429,2026-04-29,ACCT-033,BILLING,Production,SUCCESS,200,987,983,4,3237,0,
SYNC-ACCT-033-BILLING-20260502,2026-05-02,ACCT-033,BILLING,Production,SUCCESS,200,1608,1605,3,2903,0,
SYNC-ACCT-033-BILLING-20260505,2026-05-05,ACCT-033,BILLING,Production,SUCCESS,200,1406,1398,8,1069,0,
SYNC-ACCT-033-BILLING-20260508,2026-05-08,ACCT-033,BILLING,Production,SUCCESS,200,956,949,7,2937,0,
SYNC-ACCT-033-BILLING-20260511,2026-05-11,ACCT-033,BILLING,Production,SUCCESS,200,1563,1550,13,2533,0,
SYNC-ACCT-033-BILLING-20260514,2026-05-14,ACCT-033,BILLING,Production,SUCCESS,200,870,863,7,2989,0,
SYNC-ACCT-033-BILLING-20260517,2026-05-17,ACCT-033,BILLING,Production,SUCCESS,200,867,860,7,1782,0,
SYNC-ACCT-033-BILLING-20260520,2026-05-20,ACCT-033,BILLING,Production,SUCCESS,200,1675,1662,13,599,0,
SYNC-ACCT-033-BILLING-20260523,2026-05-23,ACCT-033,BILLING,Production,SUCCESS,200,1176,1169,7,2216,0,
SYNC-ACCT-033-BILLING-20260526,2026-05-26,ACCT-033,BILLING,Production,SUCCESS,200,1466,1464,2,3314,0,
SYNC-ACCT-033-BILLING-20260529,2026-05-29,ACCT-033,BILLING,Production,SUCCESS,200,1127,1127,0,1927,0,
SYNC-ACCT-033-BILLING-20260601,2026-06-01,ACCT-033,BILLING,Production,SUCCESS,200,1430,1428,2,2740,0,
SYNC-ACCT-033-BILLING-20260604,2026-06-04,ACCT-033,BILLING,Production,SUCCESS,200,1673,1673,0,1356,0,
SYNC-ACCT-033-BILLING-20260607,2026-06-07,ACCT-033,BILLING,Production,SUCCESS,200,750,748,2,546,0,
SYNC-ACCT-033-BILLING-20260610,2026-06-10,ACCT-033,BILLING,Production,SUCCESS,200,834,834,0,2092,0,
SYNC-ACCT-033-BILLING-20260613,2026-06-13,ACCT-033,BILLING,Production,SUCCESS,200,1249,1243,6,2016,0,
SYNC-ACCT-033-BILLING-20260616,2026-06-16,ACCT-033,BILLING,Production,SUCCESS,200,1201,1192,9,1992,0,
SYNC-ACCT-033-BILLING-20260619,2026-06-19,ACCT-033,BILLING,Production,SUCCESS,200,1451,1448,3,664,0,
SYNC-ACCT-033-BILLING-20260622,2026-06-22,ACCT-033,BILLING,Production,SUCCESS,200,905,898,7,1758,0,
SYNC-ACCT-033-BILLING-20260625,2026-06-25,ACCT-033,BILLING,Production,SUCCESS,200,1072,1069,3,1495,0,
SYNC-ACCT-033-BILLING-20260628,2026-06-28,ACCT-033,BILLING,Production,SUCCESS,200,1192,1186,6,1902,0,
SYNC-ACCT-033-PRODUCT-20260120,2026-01-20,ACCT-033,PRODUCT,Production,SUCCESS,200,1393,1385,8,1557,0,
SYNC-ACCT-033-PRODUCT-20260123,2026-01-23,ACCT-033,PRODUCT,Production,SUCCESS,200,1316,1311,5,3286,0,
SYNC-ACCT-033-PRODUCT-20260126,2026-01-26,ACCT-033,PRODUCT,Production,SUCCESS,200,1446,1444,2,772,0,
SYNC-ACCT-033-PRODUCT-20260129,2026-01-29,ACCT-033,PRODUCT,Production,SUCCESS,200,1013,1009,4,1538,0,
SYNC-ACCT-033-PRODUCT-20260201,2026-02-01,ACCT-033,PRODUCT,Production,SUCCESS,200,1183,1183,0,645,0,
SYNC-ACCT-033-PRODUCT-20260204,2026-02-04,ACCT-033,PRODUCT,Production,SUCCESS,200,1000,996,4,2701,0,
SYNC-ACCT-033-PRODUCT-20260207,2026-02-07,ACCT-033,PRODUCT,Production,SUCCESS,200,1066,1061,5,1839,0,
SYNC-ACCT-033-PRODUCT-20260210,2026-02-10,ACCT-033,PRODUCT,Production,SUCCESS,200,1280,1270,10,1362,0,
SYNC-ACCT-033-PRODUCT-20260213,2026-02-13,ACCT-033,PRODUCT,Production,SUCCESS,200,1164,1160,4,1678,0,
SYNC-ACCT-033-PRODUCT-20260216,2026-02-16,ACCT-033,PRODUCT,Production,SUCCESS,200,1092,1092,0,2825,0,
SYNC-ACCT-033-PRODUCT-20260219,2026-02-19,ACCT-033,PRODUCT,Production,SUCCESS,200,1387,1381,6,2912,0,
SYNC-ACCT-033-PRODUCT-20260222,2026-02-22,ACCT-033,PRODUCT,Production,SUCCESS,200,1297,1293,4,1351,0,
SYNC-ACCT-033-PRODUCT-20260225,2026-02-25,ACCT-033,PRODUCT,Production,SUCCESS,200,1081,1081,0,2595,0,
SYNC-ACCT-033-PRODUCT-20260228,2026-02-28,ACCT-033,PRODUCT,Production,SUCCESS,200,1572,1559,13,2853,0,
SYNC-ACCT-033-PRODUCT-20260303,2026-03-03,ACCT-033,PRODUCT,Production,SUCCESS,200,1590,1578,12,2295,0,
SYNC-ACCT-033-PRODUCT-20260306,2026-03-06,ACCT-033,PRODUCT,Production,SUCCESS,200,799,796,3,2490,0,
SYNC-ACCT-033-PRODUCT-20260309,2026-03-09,ACCT-033,PRODUCT,Production,SUCCESS,200,1491,1480,11,2583,0,
SYNC-ACCT-033-PRODUCT-20260312,2026-03-12,ACCT-033,PRODUCT,Production,SUCCESS,200,1492,1484,8,613,0,
SYNC-ACCT-033-PRODUCT-20260315,2026-03-15,ACCT-033,PRODUCT,Production,SUCCESS,200,1213,1210,3,2435,0,
SYNC-ACCT-033-PRODUCT-20260318,2026-03-18,ACCT-033,PRODUCT,Production,SUCCESS,200,1398,1391,7,892,0,
SYNC-ACCT-033-PRODUCT-20260321,2026-03-21,ACCT-033,PRODUCT,Production,SUCCESS,200,1356,1354,2,1567,0,
SYNC-ACCT-033-PRODUCT-20260324,2026-03-24,ACCT-033,PRODUCT,Production,SUCCESS,200,1534,1531,3,1556,0,
SYNC-ACCT-033-PRODUCT-20260327,2026-03-27,ACCT-033,PRODUCT,Production,SUCCESS,200,1139,1135,4,3194,0,
SYNC-ACCT-033-PRODUCT-20260330,2026-03-30,ACCT-033,PRODUCT,Production,SUCCESS,200,1319,1311,8,1208,0,
SYNC-ACCT-033-PRODUCT-20260402,2026-04-02,ACCT-033,PRODUCT,Production,SUCCESS,200,1131,1129,2,2147,0,
SYNC-ACCT-033-PRODUCT-20260405,2026-04-05,ACCT-033,PRODUCT,Production,SUCCESS,200,1441,1431,10,917,0,
SYNC-ACCT-033-PRODUCT-20260408,2026-04-08,ACCT-033,PRODUCT,Production,SUCCESS,200,1327,1317,10,1450,0,
SYNC-ACCT-033-PRODUCT-20260411,2026-04-11,ACCT-033,PRODUCT,Production,SUCCESS,200,1576,1567,9,666,0,
SYNC-ACCT-033-PRODUCT-20260414,2026-04-14,ACCT-033,PRODUCT,Production,SUCCESS,200,919,918,1,1390,0,
SYNC-ACCT-033-PRODUCT-20260417,2026-04-17,ACCT-033,PRODUCT,Production,SUCCESS,200,1119,1117,2,2709,0,
SYNC-ACCT-033-PRODUCT-20260420,2026-04-20,ACCT-033,PRODUCT,Production,SUCCESS,200,1372,1369,3,3346,0,
SYNC-ACCT-033-PRODUCT-20260423,2026-04-23,ACCT-033,PRODUCT,Production,SUCCESS,200,823,823,0,2188,0,
SYNC-ACCT-033-PRODUCT-20260426,2026-04-26,ACCT-033,PRODUCT,Production,SUCCESS,200,1188,1180,8,3354,0,
SYNC-ACCT-033-PRODUCT-20260429,2026-04-29,ACCT-033,PRODUCT,Production,SUCCESS,200,743,739,4,986,0,
SYNC-ACCT-033-PRODUCT-20260502,2026-05-02,ACCT-033,PRODUCT,Production,SUCCESS,200,1415,1415,0,949,0,
SYNC-ACCT-033-PRODUCT-20260505,2026-05-05,ACCT-033,PRODUCT,Production,SUCCESS,200,971,969,2,2320,0,
SYNC-ACCT-033-PRODUCT-20260508,2026-05-08,ACCT-033,PRODUCT,Production,SUCCESS,200,1396,1388,8,1656,0,
SYNC-ACCT-033-PRODUCT-20260511,2026-05-11,ACCT-033,PRODUCT,Production,SUCCESS,200,1246,1237,9,1207,0,
SYNC-ACCT-033-PRODUCT-20260514,2026-05-14,ACCT-033,PRODUCT,Production,SUCCESS,200,1044,1042,2,1893,0,
SYNC-ACCT-033-PRODUCT-20260517,2026-05-17,ACCT-033,PRODUCT,Production,SUCCESS,200,747,744,3,2316,0,
SYNC-ACCT-033-PRODUCT-20260520,2026-05-20,ACCT-033,PRODUCT,Production,SUCCESS,200,1470,1459,11,1639,0,
SYNC-ACCT-033-PRODUCT-20260523,2026-05-23,ACCT-033,PRODUCT,Production,SUCCESS,200,1538,1537,1,1469,0,
SYNC-ACCT-033-PRODUCT-20260526,2026-05-26,ACCT-033,PRODUCT,Production,SUCCESS,200,1098,1093,5,2719,0,
SYNC-ACCT-033-PRODUCT-20260529,2026-05-29,ACCT-033,PRODUCT,Production,SUCCESS,200,1050,1049,1,1113,0,
SYNC-ACCT-033-PRODUCT-20260601,2026-06-01,ACCT-033,PRODUCT,Production,SUCCESS,200,1444,1432,12,1838,0,
SYNC-ACCT-033-PRODUCT-20260604,2026-06-04,ACCT-033,PRODUCT,Production,SUCCESS,200,783,777,6,1709,0,
SYNC-ACCT-033-PRODUCT-20260607,2026-06-07,ACCT-033,PRODUCT,Production,SUCCESS,200,1597,1591,6,830,0,
SYNC-ACCT-033-PRODUCT-20260610,2026-06-10,ACCT-033,PRODUCT,Production,SUCCESS,200,810,806,4,1340,0,
SYNC-ACCT-033-PRODUCT-20260613,2026-06-13,ACCT-033,PRODUCT,Production,SUCCESS,200,1483,1474,9,3215,0,
SYNC-ACCT-033-PRODUCT-20260616,2026-06-16,ACCT-033,PRODUCT,Production,SUCCESS,200,765,763,2,1006,0,
SYNC-ACCT-033-PRODUCT-20260619,2026-06-19,ACCT-033,PRODUCT,Production,SUCCESS,200,1612,1612,0,1791,0,
SYNC-ACCT-033-PRODUCT-20260622,2026-06-22,ACCT-033,PRODUCT,Production,SUCCESS,200,1535,1533,2,1123,0,
SYNC-ACCT-033-PRODUCT-20260625,2026-06-25,ACCT-033,PRODUCT,Production,SUCCESS,200,1366,1358,8,2622,0,
SYNC-ACCT-033-PRODUCT-20260628,2026-06-28,ACCT-033,PRODUCT,Production,SUCCESS,200,1406,1403,3,1544,0,
SYNC-ACCT-034-CRM-20260126,2026-01-26,ACCT-034,CRM,Production,SUCCESS,200,1228,1224,4,3265,0,
SYNC-ACCT-034-CRM-20260129,2026-01-29,ACCT-034,CRM,Production,SUCCESS,200,1249,1244,5,2973,0,
SYNC-ACCT-034-CRM-20260201,2026-02-01,ACCT-034,CRM,Production,SUCCESS,200,1417,1414,3,2299,0,
SYNC-ACCT-034-CRM-20260204,2026-02-04,ACCT-034,CRM,Production,SUCCESS,200,1447,1442,5,549,0,
SYNC-ACCT-034-CRM-20260207,2026-02-07,ACCT-034,CRM,Production,SUCCESS,200,1262,1262,0,3022,0,
SYNC-ACCT-034-CRM-20260210,2026-02-10,ACCT-034,CRM,Production,SUCCESS,200,1416,1415,1,1990,0,
SYNC-ACCT-034-CRM-20260213,2026-02-13,ACCT-034,CRM,Production,SUCCESS,200,1642,1642,0,3371,0,
SYNC-ACCT-034-CRM-20260216,2026-02-16,ACCT-034,CRM,Production,SUCCESS,200,1454,1446,8,1582,0,
SYNC-ACCT-034-CRM-20260219,2026-02-19,ACCT-034,CRM,Production,SUCCESS,200,1109,1109,0,3155,0,
SYNC-ACCT-034-CRM-20260222,2026-02-22,ACCT-034,CRM,Production,SUCCESS,200,900,896,4,2382,0,
SYNC-ACCT-034-CRM-20260225,2026-02-25,ACCT-034,CRM,Production,SUCCESS,200,1364,1358,6,2138,0,
SYNC-ACCT-034-CRM-20260228,2026-02-28,ACCT-034,CRM,Production,SUCCESS,200,1583,1573,10,1196,0,
SYNC-ACCT-034-CRM-20260303,2026-03-03,ACCT-034,CRM,Production,SUCCESS,200,1674,1670,4,1025,0,
SYNC-ACCT-034-CRM-20260306,2026-03-06,ACCT-034,CRM,Production,SUCCESS,200,1590,1586,4,3367,0,
SYNC-ACCT-034-CRM-20260309,2026-03-09,ACCT-034,CRM,Production,SUCCESS,200,915,915,0,1200,0,
SYNC-ACCT-034-CRM-20260312,2026-03-12,ACCT-034,CRM,Production,SUCCESS,200,1311,1307,4,2394,0,
SYNC-ACCT-034-CRM-20260315,2026-03-15,ACCT-034,CRM,Production,SUCCESS,200,1486,1482,4,2360,0,
SYNC-ACCT-034-CRM-20260318,2026-03-18,ACCT-034,CRM,Production,SUCCESS,200,1532,1526,6,613,0,
SYNC-ACCT-034-CRM-20260321,2026-03-21,ACCT-034,CRM,Production,SUCCESS,200,1394,1388,6,2859,0,
SYNC-ACCT-034-CRM-20260324,2026-03-24,ACCT-034,CRM,Production,SUCCESS,200,1617,1611,6,3334,0,
SYNC-ACCT-034-CRM-20260327,2026-03-27,ACCT-034,CRM,Production,SUCCESS,200,1601,1589,12,1252,0,
SYNC-ACCT-034-CRM-20260330,2026-03-30,ACCT-034,CRM,Production,SUCCESS,200,1534,1533,1,2586,0,
SYNC-ACCT-034-CRM-20260402,2026-04-02,ACCT-034,CRM,Production,SUCCESS,200,897,897,0,2970,0,
SYNC-ACCT-034-CRM-20260405,2026-04-05,ACCT-034,CRM,Production,SUCCESS,200,1136,1128,8,534,0,
SYNC-ACCT-034-CRM-20260408,2026-04-08,ACCT-034,CRM,Production,SUCCESS,200,1650,1650,0,2086,0,
SYNC-ACCT-034-CRM-20260411,2026-04-11,ACCT-034,CRM,Production,SUCCESS,200,846,839,7,2168,0,
SYNC-ACCT-034-CRM-20260414,2026-04-14,ACCT-034,CRM,Production,SUCCESS,200,1644,1639,5,3351,0,
SYNC-ACCT-034-CRM-20260417,2026-04-17,ACCT-034,CRM,Production,SUCCESS,200,975,975,0,738,0,
SYNC-ACCT-034-CRM-20260420,2026-04-20,ACCT-034,CRM,Production,SUCCESS,200,1106,1103,3,1023,0,
SYNC-ACCT-034-CRM-20260423,2026-04-23,ACCT-034,CRM,Production,SUCCESS,200,1160,1159,1,2440,0,
SYNC-ACCT-034-CRM-20260426,2026-04-26,ACCT-034,CRM,Production,SUCCESS,200,1229,1225,4,1362,0,
SYNC-ACCT-034-CRM-20260429,2026-04-29,ACCT-034,CRM,Production,SUCCESS,200,1561,1551,10,2872,0,
SYNC-ACCT-034-CRM-20260502,2026-05-02,ACCT-034,CRM,Production,SUCCESS,200,1067,1062,5,3004,0,
SYNC-ACCT-034-CRM-20260505,2026-05-05,ACCT-034,CRM,Production,SUCCESS,200,1523,1512,11,3300,0,
SYNC-ACCT-034-CRM-20260508,2026-05-08,ACCT-034,CRM,Production,SUCCESS,200,1571,1561,10,2199,0,
SYNC-ACCT-034-CRM-20260511,2026-05-11,ACCT-034,CRM,Production,SUCCESS,200,722,721,1,2279,0,
SYNC-ACCT-034-CRM-20260514,2026-05-14,ACCT-034,CRM,Production,SUCCESS,200,1190,1186,4,1981,0,
SYNC-ACCT-034-CRM-20260517,2026-05-17,ACCT-034,CRM,Production,SUCCESS,200,1261,1253,8,1498,0,
SYNC-ACCT-034-CRM-20260520,2026-05-20,ACCT-034,CRM,Production,SUCCESS,200,1058,1058,0,930,0,
SYNC-ACCT-034-CRM-20260523,2026-05-23,ACCT-034,CRM,Production,SUCCESS,200,1474,1462,12,1018,0,
SYNC-ACCT-034-CRM-20260526,2026-05-26,ACCT-034,CRM,Production,SUCCESS,200,885,882,3,3182,0,
SYNC-ACCT-034-CRM-20260529,2026-05-29,ACCT-034,CRM,Production,FAILED,503,1542,0,1542,2757,2,UPSTREAM_UNAVAILABLE
SYNC-ACCT-034-CRM-20260601,2026-06-01,ACCT-034,CRM,Production,SUCCESS,200,986,982,4,2046,0,
SYNC-ACCT-034-CRM-20260604,2026-06-04,ACCT-034,CRM,Production,SUCCESS,200,1526,1517,9,2891,0,
SYNC-ACCT-034-CRM-20260607,2026-06-07,ACCT-034,CRM,Production,SUCCESS,200,1317,1313,4,2831,0,
SYNC-ACCT-034-CRM-20260610,2026-06-10,ACCT-034,CRM,Production,SUCCESS,200,1097,1096,1,3138,0,
SYNC-ACCT-034-CRM-20260613,2026-06-13,ACCT-034,CRM,Production,SUCCESS,200,1357,1349,8,1977,0,
SYNC-ACCT-034-CRM-20260616,2026-06-16,ACCT-034,CRM,Production,SUCCESS,200,1597,1596,1,1361,0,
SYNC-ACCT-034-CRM-20260619,2026-06-19,ACCT-034,CRM,Production,SUCCESS,200,1213,1206,7,2170,0,
SYNC-ACCT-034-CRM-20260622,2026-06-22,ACCT-034,CRM,Production,SUCCESS,200,1397,1396,1,2478,0,
SYNC-ACCT-034-CRM-20260625,2026-06-25,ACCT-034,CRM,Production,SUCCESS,200,1328,1323,5,1032,0,
SYNC-ACCT-034-CRM-20260628,2026-06-28,ACCT-034,CRM,Production,SUCCESS,200,1342,1342,0,1811,0,
SYNC-ACCT-034-BILLING-20260126,2026-01-26,ACCT-034,BILLING,Production,SUCCESS,200,1080,1080,0,3052,0,
SYNC-ACCT-034-BILLING-20260129,2026-01-29,ACCT-034,BILLING,Production,SUCCESS,200,1124,1118,6,1868,0,
SYNC-ACCT-034-BILLING-20260201,2026-02-01,ACCT-034,BILLING,Production,SUCCESS,200,1200,1192,8,1082,0,
SYNC-ACCT-034-BILLING-20260204,2026-02-04,ACCT-034,BILLING,Production,SUCCESS,200,1240,1239,1,3310,0,
SYNC-ACCT-034-BILLING-20260207,2026-02-07,ACCT-034,BILLING,Production,SUCCESS,200,1642,1633,9,2481,0,
SYNC-ACCT-034-BILLING-20260210,2026-02-10,ACCT-034,BILLING,Production,SUCCESS,200,980,978,2,848,0,
SYNC-ACCT-034-BILLING-20260213,2026-02-13,ACCT-034,BILLING,Production,SUCCESS,200,1259,1253,6,2178,0,
SYNC-ACCT-034-BILLING-20260216,2026-02-16,ACCT-034,BILLING,Production,SUCCESS,200,735,729,6,2829,0,
SYNC-ACCT-034-BILLING-20260219,2026-02-19,ACCT-034,BILLING,Production,SUCCESS,200,1651,1648,3,1702,0,
SYNC-ACCT-034-BILLING-20260222,2026-02-22,ACCT-034,BILLING,Production,SUCCESS,200,1573,1562,11,670,0,
SYNC-ACCT-034-BILLING-20260225,2026-02-25,ACCT-034,BILLING,Production,SUCCESS,200,1379,1375,4,2882,0,
SYNC-ACCT-034-BILLING-20260228,2026-02-28,ACCT-034,BILLING,Production,SUCCESS,200,1529,1525,4,2686,0,
SYNC-ACCT-034-BILLING-20260303,2026-03-03,ACCT-034,BILLING,Production,SUCCESS,200,1129,1125,4,2231,0,
SYNC-ACCT-034-BILLING-20260306,2026-03-06,ACCT-034,BILLING,Production,SUCCESS,200,1076,1070,6,2353,0,
SYNC-ACCT-034-BILLING-20260309,2026-03-09,ACCT-034,BILLING,Production,SUCCESS,200,943,941,2,2754,0,
SYNC-ACCT-034-BILLING-20260312,2026-03-12,ACCT-034,BILLING,Production,SUCCESS,200,853,848,5,2774,0,
SYNC-ACCT-034-BILLING-20260315,2026-03-15,ACCT-034,BILLING,Production,SUCCESS,200,1045,1037,8,2466,0,
SYNC-ACCT-034-BILLING-20260318,2026-03-18,ACCT-034,BILLING,Production,SUCCESS,200,1471,1462,9,2248,0,
SYNC-ACCT-034-BILLING-20260321,2026-03-21,ACCT-034,BILLING,Production,SUCCESS,200,807,801,6,743,0,
SYNC-ACCT-034-BILLING-20260324,2026-03-24,ACCT-034,BILLING,Production,SUCCESS,200,1110,1109,1,2102,0,
SYNC-ACCT-034-BILLING-20260327,2026-03-27,ACCT-034,BILLING,Production,SUCCESS,200,937,933,4,1007,0,
SYNC-ACCT-034-BILLING-20260330,2026-03-30,ACCT-034,BILLING,Production,SUCCESS,200,1364,1364,0,3084,0,
SYNC-ACCT-034-BILLING-20260402,2026-04-02,ACCT-034,BILLING,Production,SUCCESS,200,1516,1509,7,3073,0,
SYNC-ACCT-034-BILLING-20260405,2026-04-05,ACCT-034,BILLING,Production,FAILED,503,958,0,958,712,2,UPSTREAM_UNAVAILABLE
SYNC-ACCT-034-BILLING-20260408,2026-04-08,ACCT-034,BILLING,Production,SUCCESS,200,979,974,5,729,0,
SYNC-ACCT-034-BILLING-20260411,2026-04-11,ACCT-034,BILLING,Production,SUCCESS,200,1286,1286,0,2643,0,
SYNC-ACCT-034-BILLING-20260414,2026-04-14,ACCT-034,BILLING,Production,SUCCESS,200,1441,1432,9,1327,0,
SYNC-ACCT-034-BILLING-20260417,2026-04-17,ACCT-034,BILLING,Production,SUCCESS,200,844,844,0,2925,0,
SYNC-ACCT-034-BILLING-20260420,2026-04-20,ACCT-034,BILLING,Production,SUCCESS,200,1064,1062,2,587,0,
SYNC-ACCT-034-BILLING-20260423,2026-04-23,ACCT-034,BILLING,Production,SUCCESS,200,1510,1501,9,2326,0,
SYNC-ACCT-034-BILLING-20260426,2026-04-26,ACCT-034,BILLING,Production,SUCCESS,200,1090,1090,0,2766,0,
SYNC-ACCT-034-BILLING-20260429,2026-04-29,ACCT-034,BILLING,Production,SUCCESS,200,972,972,0,2429,0,
SYNC-ACCT-034-BILLING-20260502,2026-05-02,ACCT-034,BILLING,Production,SUCCESS,200,770,766,4,607,0,
SYNC-ACCT-034-BILLING-20260505,2026-05-05,ACCT-034,BILLING,Production,SUCCESS,200,1025,1023,2,1997,0,
SYNC-ACCT-034-BILLING-20260508,2026-05-08,ACCT-034,BILLING,Production,SUCCESS,200,1627,1627,0,2099,0,
SYNC-ACCT-034-BILLING-20260511,2026-05-11,ACCT-034,BILLING,Production,SUCCESS,200,721,720,1,1034,0,
SYNC-ACCT-034-BILLING-20260514,2026-05-14,ACCT-034,BILLING,Production,SUCCESS,200,1279,1271,8,1997,0,
SYNC-ACCT-034-BILLING-20260517,2026-05-17,ACCT-034,BILLING,Production,SUCCESS,200,898,894,4,1518,0,
SYNC-ACCT-034-BILLING-20260520,2026-05-20,ACCT-034,BILLING,Production,SUCCESS,200,1226,1218,8,2449,0,
SYNC-ACCT-034-BILLING-20260523,2026-05-23,ACCT-034,BILLING,Production,SUCCESS,200,864,857,7,1440,0,
SYNC-ACCT-034-BILLING-20260526,2026-05-26,ACCT-034,BILLING,Production,SUCCESS,200,1434,1434,0,2064,0,
SYNC-ACCT-034-BILLING-20260529,2026-05-29,ACCT-034,BILLING,Production,SUCCESS,200,942,941,1,2920,0,
SYNC-ACCT-034-BILLING-20260601,2026-06-01,ACCT-034,BILLING,Production,SUCCESS,200,1305,1305,0,912,0,
SYNC-ACCT-034-BILLING-20260604,2026-06-04,ACCT-034,BILLING,Production,SUCCESS,200,1225,1217,8,1819,0,
SYNC-ACCT-034-BILLING-20260607,2026-06-07,ACCT-034,BILLING,Production,SUCCESS,200,1673,1673,0,788,0,
SYNC-ACCT-034-BILLING-20260610,2026-06-10,ACCT-034,BILLING,Production,SUCCESS,200,1077,1074,3,3100,0,
SYNC-ACCT-034-BILLING-20260613,2026-06-13,ACCT-034,BILLING,Production,SUCCESS,200,988,985,3,2951,0,
SYNC-ACCT-034-BILLING-20260616,2026-06-16,ACCT-034,BILLING,Production,SUCCESS,200,748,747,1,871,0,
SYNC-ACCT-034-BILLING-20260619,2026-06-19,ACCT-034,BILLING,Production,SUCCESS,200,1261,1256,5,2641,0,
SYNC-ACCT-034-BILLING-20260622,2026-06-22,ACCT-034,BILLING,Production,SUCCESS,200,1222,1222,0,609,0,
SYNC-ACCT-034-BILLING-20260625,2026-06-25,ACCT-034,BILLING,Production,SUCCESS,200,1500,1493,7,1794,0,
SYNC-ACCT-034-BILLING-20260628,2026-06-28,ACCT-034,BILLING,Production,SUCCESS,200,1012,1007,5,3059,0,
SYNC-ACCT-035-CRM-20260201,2026-02-01,ACCT-035,CRM,Production,SUCCESS,200,1280,1272,8,2666,0,
SYNC-ACCT-035-CRM-20260204,2026-02-04,ACCT-035,CRM,Production,SUCCESS,200,1122,1113,9,2291,0,
SYNC-ACCT-035-CRM-20260207,2026-02-07,ACCT-035,CRM,Production,SUCCESS,200,803,797,6,3286,0,
SYNC-ACCT-035-CRM-20260210,2026-02-10,ACCT-035,CRM,Production,SUCCESS,200,1451,1446,5,763,0,
SYNC-ACCT-035-CRM-20260213,2026-02-13,ACCT-035,CRM,Production,SUCCESS,200,1502,1496,6,993,0,
SYNC-ACCT-035-CRM-20260216,2026-02-16,ACCT-035,CRM,Production,SUCCESS,200,1278,1274,4,693,0,
SYNC-ACCT-035-CRM-20260219,2026-02-19,ACCT-035,CRM,Production,SUCCESS,200,1205,1199,6,1186,0,
SYNC-ACCT-035-CRM-20260222,2026-02-22,ACCT-035,CRM,Production,SUCCESS,200,1119,1116,3,2106,0,
SYNC-ACCT-035-CRM-20260225,2026-02-25,ACCT-035,CRM,Production,SUCCESS,200,1468,1462,6,1963,0,
SYNC-ACCT-035-CRM-20260228,2026-02-28,ACCT-035,CRM,Production,SUCCESS,200,805,802,3,1472,0,
SYNC-ACCT-035-CRM-20260303,2026-03-03,ACCT-035,CRM,Production,SUCCESS,200,1680,1672,8,2206,0,
SYNC-ACCT-035-CRM-20260306,2026-03-06,ACCT-035,CRM,Production,SUCCESS,200,1559,1547,12,700,0,
SYNC-ACCT-035-CRM-20260309,2026-03-09,ACCT-035,CRM,Production,SUCCESS,200,1089,1083,6,2312,0,
SYNC-ACCT-035-CRM-20260312,2026-03-12,ACCT-035,CRM,Production,SUCCESS,200,1268,1267,1,1993,0,
SYNC-ACCT-035-CRM-20260315,2026-03-15,ACCT-035,CRM,Production,SUCCESS,200,1608,1605,3,2859,0,
SYNC-ACCT-035-CRM-20260318,2026-03-18,ACCT-035,CRM,Production,SUCCESS,200,940,938,2,1669,0,
SYNC-ACCT-035-CRM-20260321,2026-03-21,ACCT-035,CRM,Production,SUCCESS,200,1275,1271,4,1989,0,
SYNC-ACCT-035-CRM-20260324,2026-03-24,ACCT-035,CRM,Production,SUCCESS,200,1134,1126,8,876,0,
