record_id,event_date,asset_id,business_key,event_type,numeric_value,source_medium,schema_version,required_value_valid
REC-20260618-WEB_EVENTS-086,2026-06-18,WEB_EVENTS,WEB_EVENTS-20260618-086,standard,142.23,governed/source,v1,1
REC-20260618-WEB_EVENTS-087,2026-06-18,WEB_EVENTS,WEB_EVENTS-20260618-087,standard,148.58,governed/source,v1,1
REC-20260618-WEB_EVENTS-088,2026-06-18,WEB_EVENTS,WEB_EVENTS-20260618-088,standard,267.74,governed/source,v1,1
REC-20260618-WEB_EVENTS-089,2026-06-18,WEB_EVENTS,WEB_EVENTS-20260618-089,standard,79.66,governed/source,v1,1
REC-20260618-WEB_EVENTS-090,2026-06-18,WEB_EVENTS,WEB_EVENTS-20260618-090,standard,338.61,governed/source,v1,1
REC-20260618-WEB_EVENTS-091,2026-06-18,WEB_EVENTS,WEB_EVENTS-20260618-091,standard,82.71,governed/source,v1,1
REC-20260618-WEB_EVENTS-092,2026-06-18,WEB_EVENTS,WEB_EVENTS-20260618-092,standard,390.59,governed/source,v1,1
REC-20260618-WEB_EVENTS-093,2026-06-18,WEB_EVENTS,WEB_EVENTS-20260618-093,standard,457.5,governed/source,v1,1
REC-20260618-WEB_EVENTS-094,2026-06-18,WEB_EVENTS,WEB_EVENTS-20260618-094,standard,115.88,governed/source,v1,1
REC-20260618-WEB_EVENTS-095,2026-06-18,WEB_EVENTS,WEB_EVENTS-20260618-095,purchase,212.67,governed/source,v1,1
REC-20260618-WEB_EVENTS-096,2026-06-18,WEB_EVENTS,WEB_EVENTS-20260618-096,standard,257.32,governed/source,v1,1
REC-20260618-WEB_EVENTS-097,2026-06-18,WEB_EVENTS,WEB_EVENTS-20260618-097,standard,289.9,governed/source,v1,1
REC-20260618-WEB_EVENTS-098,2026-06-18,WEB_EVENTS,WEB_EVENTS-20260618-098,standard,330.9,governed/source,v1,1
REC-20260618-WEB_EVENTS-099,2026-06-18,WEB_EVENTS,WEB_EVENTS-20260618-099,standard,169.07,governed/source,v1,1
REC-20260618-CRM_LEADS-000,2026-06-18,CRM_LEADS,CRM_LEADS-20260618-000,standard,160.37,governed/source,v1,1
REC-20260618-CRM_LEADS-001,2026-06-18,CRM_LEADS,CRM_LEADS-20260618-001,standard,484.93,governed/source,v1,1
REC-20260618-CRM_LEADS-002,2026-06-18,CRM_LEADS,CRM_LEADS-20260618-002,standard,32.37,governed/source,v1,1
REC-20260618-CRM_LEADS-003,2026-06-18,CRM_LEADS,CRM_LEADS-20260618-003,standard,184.14,governed/source,v1,1
REC-20260618-CRM_LEADS-004,2026-06-18,CRM_LEADS,CRM_LEADS-20260618-004,standard,338.99,governed/source,v1,1
REC-20260618-CRM_LEADS-005,2026-06-18,CRM_LEADS,CRM_LEADS-20260618-005,standard,223.92,governed/source,v1,1
REC-20260618-CRM_LEADS-006,2026-06-18,CRM_LEADS,CRM_LEADS-20260618-006,standard,150.02,governed/source,v1,1
REC-20260618-CRM_LEADS-007,2026-06-18,CRM_LEADS,CRM_LEADS-20260618-007,standard,448.3,governed/source,v1,1
REC-20260618-CRM_LEADS-008,2026-06-18,CRM_LEADS,CRM_LEADS-20260618-008,standard,111.32,governed/source,v1,1
REC-20260618-CRM_LEADS-009,2026-06-18,CRM_LEADS,CRM_LEADS-20260618-009,standard,377.33,governed/source,v1,1
REC-20260618-CRM_LEADS-010,2026-06-18,CRM_LEADS,CRM_LEADS-20260618-010,standard,268.7,governed/source,v1,1
REC-20260618-CRM_LEADS-011,2026-06-18,CRM_LEADS,CRM_LEADS-20260618-011,standard,31.99,governed/source,v1,1
REC-20260618-CRM_LEADS-012,2026-06-18,CRM_LEADS,CRM_LEADS-20260618-012,standard,430.11,governed/source,v1,1
REC-20260618-CRM_LEADS-013,2026-06-18,CRM_LEADS,CRM_LEADS-20260618-013,standard,50.87,governed/source,v1,1
REC-20260618-CRM_LEADS-014,2026-06-18,CRM_LEADS,CRM_LEADS-20260618-014,standard,497.91,governed/source,v1,1
REC-20260618-CRM_LEADS-015,2026-06-18,CRM_LEADS,CRM_LEADS-20260618-015,standard,487.74,governed/source,v1,1
REC-20260618-CRM_LEADS-016,2026-06-18,CRM_LEADS,CRM_LEADS-20260618-016,standard,371.79,governed/source,v1,1
REC-20260618-CRM_LEADS-017,2026-06-18,CRM_LEADS,CRM_LEADS-20260618-017,standard,206.62,governed/source,v1,1
REC-20260618-CRM_LEADS-018,2026-06-18,CRM_LEADS,CRM_LEADS-20260618-018,standard,288.3,governed/source,v1,1
REC-20260618-CRM_LEADS-019,2026-06-18,CRM_LEADS,CRM_LEADS-20260618-019,standard,378.6,governed/source,v1,1
REC-20260618-CRM_LEADS-020,2026-06-18,CRM_LEADS,CRM_LEADS-20260618-020,standard,251.36,governed/source,v1,1
REC-20260618-CRM_LEADS-021,2026-06-18,CRM_LEADS,CRM_LEADS-20260618-021,standard,443.2,governed/source,v1,1
REC-20260618-CRM_LEADS-022,2026-06-18,CRM_LEADS,CRM_LEADS-20260618-022,standard,385.74,governed/source,v1,1
REC-20260618-CRM_LEADS-023,2026-06-18,CRM_LEADS,CRM_LEADS-20260618-023,standard,479.4,governed/source,v1,1
REC-20260618-CRM_LEADS-024,2026-06-18,CRM_LEADS,CRM_LEADS-20260618-024,standard,212.93,governed/source,v1,1
REC-20260618-CRM_LEADS-025,2026-06-18,CRM_LEADS,CRM_LEADS-20260618-025,standard,149.73,governed/source,v1,1
REC-20260618-CRM_LEADS-026,2026-06-18,CRM_LEADS,CRM_LEADS-20260618-026,standard,278.81,governed/source,v1,1
REC-20260618-CRM_LEADS-027,2026-06-18,CRM_LEADS,CRM_LEADS-20260618-027,standard,433.98,governed/source,v1,1
REC-20260618-CRM_LEADS-028,2026-06-18,CRM_LEADS,CRM_LEADS-20260618-028,standard,126.02,governed/source,v1,1
REC-20260618-CRM_LEADS-029,2026-06-18,CRM_LEADS,CRM_LEADS-20260618-029,standard,243.51,governed/source,v1,1
REC-20260618-CRM_LEADS-030,2026-06-18,CRM_LEADS,CRM_LEADS-20260618-030,standard,114.09,governed/source,v1,1
REC-20260618-CRM_LEADS-031,2026-06-18,CRM_LEADS,CRM_LEADS-20260618-031,standard,441.16,governed/source,v1,1
REC-20260618-CRM_LEADS-032,2026-06-18,CRM_LEADS,CRM_LEADS-20260618-032,standard,215.63,governed/source,v1,1
REC-20260618-CRM_LEADS-033,2026-06-18,CRM_LEADS,CRM_LEADS-20260618-033,standard,339.17,governed/source,v1,1
REC-20260618-CRM_LEADS-034,2026-06-18,CRM_LEADS,CRM_LEADS-20260618-034,standard,294.55,governed/source,v1,1
REC-20260618-CRM_LEADS-035,2026-06-18,CRM_LEADS,CRM_LEADS-20260618-035,standard,56.64,governed/source,v1,1
REC-20260618-CRM_LEADS-036,2026-06-18,CRM_LEADS,CRM_LEADS-20260618-036,standard,282.97,governed/source,v1,1
REC-20260618-CRM_LEADS-037,2026-06-18,CRM_LEADS,CRM_LEADS-20260618-037,standard,30.09,governed/source,v1,1
REC-20260618-CRM_LEADS-038,2026-06-18,CRM_LEADS,CRM_LEADS-20260618-038,standard,163.01,governed/source,v1,1
REC-20260618-CRM_LEADS-039,2026-06-18,CRM_LEADS,CRM_LEADS-20260618-039,standard,251.38,governed/source,v1,1
REC-20260618-CRM_LEADS-040,2026-06-18,CRM_LEADS,CRM_LEADS-20260618-040,standard,469.23,governed/source,v1,1
REC-20260618-CRM_LEADS-041,2026-06-18,CRM_LEADS,CRM_LEADS-20260618-041,standard,342.61,governed/source,v1,1
REC-20260618-CRM_LEADS-042,2026-06-18,CRM_LEADS,CRM_LEADS-20260618-042,standard,109.86,governed/source,v1,1
REC-20260618-CRM_LEADS-043,2026-06-18,CRM_LEADS,CRM_LEADS-20260618-043,standard,488.36,governed/source,v1,1
REC-20260618-CRM_LEADS-044,2026-06-18,CRM_LEADS,CRM_LEADS-20260618-044,standard,24.31,governed/source,v1,1
REC-20260618-CRM_LEADS-045,2026-06-18,CRM_LEADS,CRM_LEADS-20260618-045,standard,410.83,governed/source,v1,1
REC-20260618-CRM_LEADS-046,2026-06-18,CRM_LEADS,CRM_LEADS-20260618-046,standard,312.62,governed/source,v1,1
REC-20260618-CRM_LEADS-047,2026-06-18,CRM_LEADS,CRM_LEADS-20260618-047,standard,329.0,governed/source,v1,1
REC-20260618-CRM_LEADS-048,2026-06-18,CRM_LEADS,CRM_LEADS-20260618-048,standard,230.46,governed/source,v1,1
REC-20260618-CRM_LEADS-049,2026-06-18,CRM_LEADS,CRM_LEADS-20260618-049,standard,55.36,governed/source,v1,1
REC-20260618-CRM_LEADS-050,2026-06-18,CRM_LEADS,CRM_LEADS-20260618-050,standard,53.04,governed/source,v1,1
REC-20260618-CRM_LEADS-051,2026-06-18,CRM_LEADS,CRM_LEADS-20260618-051,standard,337.44,governed/source,v1,1
REC-20260618-CRM_LEADS-052,2026-06-18,CRM_LEADS,CRM_LEADS-20260618-052,standard,466.28,governed/source,v1,1
REC-20260618-CRM_LEADS-053,2026-06-18,CRM_LEADS,CRM_LEADS-20260618-053,standard,211.49,governed/source,v1,1
REC-20260618-CRM_LEADS-054,2026-06-18,CRM_LEADS,CRM_LEADS-20260618-054,standard,332.33,governed/source,v1,1
REC-20260618-CRM_LEADS-055,2026-06-18,CRM_LEADS,CRM_LEADS-20260618-055,standard,239.12,governed/source,v1,1
REC-20260618-CRM_LEADS-056,2026-06-18,CRM_LEADS,CRM_LEADS-20260618-056,standard,364.51,governed/source,v1,1
REC-20260618-CRM_LEADS-057,2026-06-18,CRM_LEADS,CRM_LEADS-20260618-057,standard,127.34,governed/source,v1,1
REC-20260618-CRM_LEADS-058,2026-06-18,CRM_LEADS,CRM_LEADS-20260618-058,standard,378.44,governed/source,v1,1
REC-20260618-CRM_LEADS-059,2026-06-18,CRM_LEADS,CRM_LEADS-20260618-059,standard,363.38,governed/source,v1,1
REC-20260618-CRM_LEADS-060,2026-06-18,CRM_LEADS,CRM_LEADS-20260618-060,standard,174.7,governed/source,v1,1
REC-20260618-CRM_LEADS-061,2026-06-18,CRM_LEADS,CRM_LEADS-20260618-061,standard,478.99,governed/source,v1,1
REC-20260618-CRM_LEADS-062,2026-06-18,CRM_LEADS,CRM_LEADS-20260618-062,standard,368.33,governed/source,v1,1
REC-20260618-CRM_LEADS-063,2026-06-18,CRM_LEADS,CRM_LEADS-20260618-063,standard,336.47,governed/source,v1,1
REC-20260618-CRM_LEADS-064,2026-06-18,CRM_LEADS,CRM_LEADS-20260618-064,standard,120.59,governed/source,v1,1
REC-20260618-CRM_LEADS-065,2026-06-18,CRM_LEADS,CRM_LEADS-20260618-065,standard,94.59,governed/source,v1,1
REC-20260618-CRM_LEADS-066,2026-06-18,CRM_LEADS,CRM_LEADS-20260618-066,standard,369.38,governed/source,v1,1
REC-20260618-CRM_LEADS-067,2026-06-18,CRM_LEADS,CRM_LEADS-20260618-067,standard,89.72,governed/source,v1,1
REC-20260618-CRM_LEADS-068,2026-06-18,CRM_LEADS,CRM_LEADS-20260618-068,standard,464.69,governed/source,v1,1
REC-20260618-CRM_LEADS-069,2026-06-18,CRM_LEADS,CRM_LEADS-20260618-069,standard,241.43,governed/source,v1,1
REC-20260618-CRM_LEADS-070,2026-06-18,CRM_LEADS,CRM_LEADS-20260618-070,standard,308.58,governed/source,v1,1
REC-20260618-CRM_LEADS-071,2026-06-18,CRM_LEADS,CRM_LEADS-20260618-071,standard,148.02,governed/source,v1,1
REC-20260618-CRM_LEADS-072,2026-06-18,CRM_LEADS,CRM_LEADS-20260618-072,standard,70.08,governed/source,v1,1
REC-20260618-CRM_LEADS-073,2026-06-18,CRM_LEADS,CRM_LEADS-20260618-073,standard,94.98,governed/source,v1,1
REC-20260618-CRM_LEADS-074,2026-06-18,CRM_LEADS,CRM_LEADS-20260618-074,standard,36.85,governed/source,v1,1
REC-20260618-CRM_LEADS-075,2026-06-18,CRM_LEADS,CRM_LEADS-20260618-075,standard,256.06,governed/source,v1,1
REC-20260618-CRM_LEADS-076,2026-06-18,CRM_LEADS,CRM_LEADS-20260618-076,standard,424.89,governed/source,v1,1
REC-20260618-CRM_LEADS-077,2026-06-18,CRM_LEADS,CRM_LEADS-20260618-077,standard,362.21,governed/source,v1,1
REC-20260618-CRM_LEADS-078,2026-06-18,CRM_LEADS,CRM_LEADS-20260618-078,standard,344.28,governed/source,v1,1
REC-20260618-CRM_LEADS-079,2026-06-18,CRM_LEADS,CRM_LEADS-20260618-079,standard,294.91,governed/source,v1,1
REC-20260618-CRM_LEADS-080,2026-06-18,CRM_LEADS,CRM_LEADS-20260618-080,standard,74.89,governed/source,v1,1
REC-20260618-CRM_LEADS-081,2026-06-18,CRM_LEADS,CRM_LEADS-20260618-081,standard,487.95,governed/source,v1,1
REC-20260618-CRM_LEADS-082,2026-06-18,CRM_LEADS,CRM_LEADS-20260618-082,standard,376.86,governed/source,v1,1
REC-20260618-CRM_LEADS-083,2026-06-18,CRM_LEADS,CRM_LEADS-20260618-083,standard,370.86,governed/source,v1,1
REC-20260618-CRM_LEADS-084,2026-06-18,CRM_LEADS,CRM_LEADS-20260618-084,standard,484.82,governed/source,v1,1
REC-20260618-CRM_LEADS-085,2026-06-18,CRM_LEADS,CRM_LEADS-20260618-085,standard,52.25,governed/source,v1,1
REC-20260618-CRM_LEADS-086,2026-06-18,CRM_LEADS,CRM_LEADS-20260618-086,standard,428.53,governed/source,v1,1
REC-20260618-CRM_LEADS-087,2026-06-18,CRM_LEADS,CRM_LEADS-20260618-087,standard,463.33,governed/source,v1,1
REC-20260618-CRM_LEADS-088,2026-06-18,CRM_LEADS,CRM_LEADS-20260618-088,standard,283.73,governed/source,v1,1
REC-20260618-CRM_LEADS-089,2026-06-18,CRM_LEADS,CRM_LEADS-20260618-089,standard,306.46,governed/source,v1,1
REC-20260618-CRM_LEADS-090,2026-06-18,CRM_LEADS,CRM_LEADS-20260618-090,standard,413.68,governed/source,v1,1
REC-20260618-CRM_LEADS-091,2026-06-18,CRM_LEADS,CRM_LEADS-20260618-091,standard,350.43,governed/source,v1,1
REC-20260618-CRM_LEADS-092,2026-06-18,CRM_LEADS,CRM_LEADS-20260618-092,standard,274.18,governed/source,v1,1
REC-20260618-CRM_LEADS-093,2026-06-18,CRM_LEADS,CRM_LEADS-20260618-093,standard,246.47,governed/source,v1,1
REC-20260618-CRM_LEADS-094,2026-06-18,CRM_LEADS,CRM_LEADS-20260618-094,standard,318.5,governed/source,v1,1
REC-20260618-CRM_LEADS-095,2026-06-18,CRM_LEADS,CRM_LEADS-20260618-095,standard,75.38,governed/source,v1,1
REC-20260618-CRM_LEADS-096,2026-06-18,CRM_LEADS,CRM_LEADS-20260618-096,standard,435.8,governed/source,v1,1
REC-20260618-CRM_LEADS-097,2026-06-18,CRM_LEADS,CRM_LEADS-20260618-097,standard,68.51,governed/source,v1,1
REC-20260618-CRM_LEADS-098,2026-06-18,CRM_LEADS,CRM_LEADS-20260618-098,standard,105.5,governed/source,v1,1
REC-20260618-CRM_LEADS-099,2026-06-18,CRM_LEADS,CRM_LEADS-20260618-099,standard,185.39,governed/source,v1,1
REC-20260618-COMMERCE_ORDERS-000,2026-06-18,COMMERCE_ORDERS,COMMERCE_ORDERS-20260618-000,standard,491.89,governed/source,v2-order,0
REC-20260618-COMMERCE_ORDERS-001,2026-06-18,COMMERCE_ORDERS,COMMERCE_ORDERS-20260618-001,standard,171.33,governed/source,v2-order,0
REC-20260618-COMMERCE_ORDERS-002,2026-06-18,COMMERCE_ORDERS,COMMERCE_ORDERS-20260618-002,standard,27.1,governed/source,v2-order,0
REC-20260618-COMMERCE_ORDERS-003,2026-06-18,COMMERCE_ORDERS,COMMERCE_ORDERS-20260618-003,standard,78.85,governed/source,v2-order,0
REC-20260618-COMMERCE_ORDERS-004,2026-06-18,COMMERCE_ORDERS,COMMERCE_ORDERS-20260618-004,standard,129.52,governed/source,v2-order,1
REC-20260618-COMMERCE_ORDERS-005,2026-06-18,COMMERCE_ORDERS,COMMERCE_ORDERS-20260618-005,standard,491.81,governed/source,v2-order,1
REC-20260618-COMMERCE_ORDERS-006,2026-06-18,COMMERCE_ORDERS,COMMERCE_ORDERS-20260618-006,standard,199.88,governed/source,v2-order,1
REC-20260618-COMMERCE_ORDERS-007,2026-06-18,COMMERCE_ORDERS,COMMERCE_ORDERS-20260618-007,standard,307.93,governed/source,v2-order,1
REC-20260618-COMMERCE_ORDERS-008,2026-06-18,COMMERCE_ORDERS,COMMERCE_ORDERS-20260618-008,standard,342.8,governed/source,v2-order,1
REC-20260618-COMMERCE_ORDERS-009,2026-06-18,COMMERCE_ORDERS,COMMERCE_ORDERS-20260618-009,standard,130.14,governed/source,v2-order,1
REC-20260618-COMMERCE_ORDERS-010,2026-06-18,COMMERCE_ORDERS,COMMERCE_ORDERS-20260618-010,standard,226.01,governed/source,v2-order,1
REC-20260618-COMMERCE_ORDERS-011,2026-06-18,COMMERCE_ORDERS,COMMERCE_ORDERS-20260618-011,standard,463.97,governed/source,v2-order,1
REC-20260618-COMMERCE_ORDERS-012,2026-06-18,COMMERCE_ORDERS,COMMERCE_ORDERS-20260618-012,standard,97.04,governed/source,v2-order,1
REC-20260618-COMMERCE_ORDERS-013,2026-06-18,COMMERCE_ORDERS,COMMERCE_ORDERS-20260618-013,standard,196.63,governed/source,v2-order,1
REC-20260618-COMMERCE_ORDERS-014,2026-06-18,COMMERCE_ORDERS,COMMERCE_ORDERS-20260618-014,standard,180.77,governed/source,v2-order,1
REC-20260618-COMMERCE_ORDERS-015,2026-06-18,COMMERCE_ORDERS,COMMERCE_ORDERS-20260618-015,standard,90.75,governed/source,v2-order,1
REC-20260618-COMMERCE_ORDERS-016,2026-06-18,COMMERCE_ORDERS,COMMERCE_ORDERS-20260618-016,standard,461.8,governed/source,v2-order,1
REC-20260618-COMMERCE_ORDERS-017,2026-06-18,COMMERCE_ORDERS,COMMERCE_ORDERS-20260618-017,standard,480.44,governed/source,v2-order,1
REC-20260618-COMMERCE_ORDERS-018,2026-06-18,COMMERCE_ORDERS,COMMERCE_ORDERS-20260618-018,standard,371.09,governed/source,v2-order,1
REC-20260618-COMMERCE_ORDERS-019,2026-06-18,COMMERCE_ORDERS,COMMERCE_ORDERS-20260618-019,standard,194.52,governed/source,v2-order,1
REC-20260618-COMMERCE_ORDERS-020,2026-06-18,COMMERCE_ORDERS,COMMERCE_ORDERS-20260618-020,standard,473.54,governed/source,v2-order,1
REC-20260618-COMMERCE_ORDERS-021,2026-06-18,COMMERCE_ORDERS,COMMERCE_ORDERS-20260618-021,standard,183.8,governed/source,v2-order,1
REC-20260618-COMMERCE_ORDERS-022,2026-06-18,COMMERCE_ORDERS,COMMERCE_ORDERS-20260618-022,standard,29.21,governed/source,v2-order,1
REC-20260618-COMMERCE_ORDERS-023,2026-06-18,COMMERCE_ORDERS,COMMERCE_ORDERS-20260618-023,standard,198.96,governed/source,v2-order,1
REC-20260618-COMMERCE_ORDERS-024,2026-06-18,COMMERCE_ORDERS,COMMERCE_ORDERS-20260618-024,standard,314.93,governed/source,v2-order,1
REC-20260618-COMMERCE_ORDERS-025,2026-06-18,COMMERCE_ORDERS,COMMERCE_ORDERS-20260618-025,standard,426.85,governed/source,v2-order,1
REC-20260618-COMMERCE_ORDERS-026,2026-06-18,COMMERCE_ORDERS,COMMERCE_ORDERS-20260618-026,standard,495.33,governed/source,v2-order,1
REC-20260618-COMMERCE_ORDERS-027,2026-06-18,COMMERCE_ORDERS,COMMERCE_ORDERS-20260618-027,standard,299.1,governed/source,v2-order,1
REC-20260618-COMMERCE_ORDERS-028,2026-06-18,COMMERCE_ORDERS,COMMERCE_ORDERS-20260618-028,standard,97.11,governed/source,v2-order,1
REC-20260618-COMMERCE_ORDERS-029,2026-06-18,COMMERCE_ORDERS,COMMERCE_ORDERS-20260618-029,standard,28.43,governed/source,v2-order,1
REC-20260618-COMMERCE_ORDERS-030,2026-06-18,COMMERCE_ORDERS,COMMERCE_ORDERS-20260618-030,standard,111.33,governed/source,v2-order,1
REC-20260618-COMMERCE_ORDERS-031,2026-06-18,COMMERCE_ORDERS,COMMERCE_ORDERS-20260618-031,standard,281.94,governed/source,v2-order,1
REC-20260618-COMMERCE_ORDERS-032,2026-06-18,COMMERCE_ORDERS,COMMERCE_ORDERS-20260618-032,standard,392.34,governed/source,v2-order,1
REC-20260618-COMMERCE_ORDERS-033,2026-06-18,COMMERCE_ORDERS,COMMERCE_ORDERS-20260618-033,standard,269.54,governed/source,v2-order,1
REC-20260618-COMMERCE_ORDERS-034,2026-06-18,COMMERCE_ORDERS,COMMERCE_ORDERS-20260618-034,standard,192.46,governed/source,v2-order,1
REC-20260618-COMMERCE_ORDERS-035,2026-06-18,COMMERCE_ORDERS,COMMERCE_ORDERS-20260618-035,standard,143.01,governed/source,v2-order,1
REC-20260618-COMMERCE_ORDERS-036,2026-06-18,COMMERCE_ORDERS,COMMERCE_ORDERS-20260618-036,standard,364.43,governed/source,v2-order,1
REC-20260618-COMMERCE_ORDERS-037,2026-06-18,COMMERCE_ORDERS,COMMERCE_ORDERS-20260618-037,standard,462.93,governed/source,v2-order,1
REC-20260618-COMMERCE_ORDERS-038,2026-06-18,COMMERCE_ORDERS,COMMERCE_ORDERS-20260618-038,standard,180.95,governed/source,v2-order,1
REC-20260618-COMMERCE_ORDERS-039,2026-06-18,COMMERCE_ORDERS,COMMERCE_ORDERS-20260618-039,standard,445.84,governed/source,v2-order,1
REC-20260618-COMMERCE_ORDERS-040,2026-06-18,COMMERCE_ORDERS,COMMERCE_ORDERS-20260618-040,standard,122.55,governed/source,v2-order,1
REC-20260618-COMMERCE_ORDERS-041,2026-06-18,COMMERCE_ORDERS,COMMERCE_ORDERS-20260618-041,standard,426.33,governed/source,v2-order,1
REC-20260618-COMMERCE_ORDERS-042,2026-06-18,COMMERCE_ORDERS,COMMERCE_ORDERS-20260618-042,standard,71.67,governed/source,v2-order,1
REC-20260618-COMMERCE_ORDERS-043,2026-06-18,COMMERCE_ORDERS,COMMERCE_ORDERS-20260618-043,standard,171.29,governed/source,v2-order,1
REC-20260618-COMMERCE_ORDERS-044,2026-06-18,COMMERCE_ORDERS,COMMERCE_ORDERS-20260618-044,standard,465.83,governed/source,v2-order,1
REC-20260618-COMMERCE_ORDERS-045,2026-06-18,COMMERCE_ORDERS,COMMERCE_ORDERS-20260618-045,standard,394.2,governed/source,v2-order,1
REC-20260618-COMMERCE_ORDERS-046,2026-06-18,COMMERCE_ORDERS,COMMERCE_ORDERS-20260618-046,standard,186.85,governed/source,v2-order,1
REC-20260618-COMMERCE_ORDERS-047,2026-06-18,COMMERCE_ORDERS,COMMERCE_ORDERS-20260618-047,standard,38.35,governed/source,v2-order,1
REC-20260618-COMMERCE_ORDERS-048,2026-06-18,COMMERCE_ORDERS,COMMERCE_ORDERS-20260618-048,standard,272.53,governed/source,v2-order,1
REC-20260618-COMMERCE_ORDERS-049,2026-06-18,COMMERCE_ORDERS,COMMERCE_ORDERS-20260618-049,standard,35.78,governed/source,v2-order,1
REC-20260618-COMMERCE_ORDERS-050,2026-06-18,COMMERCE_ORDERS,COMMERCE_ORDERS-20260618-050,standard,320.58,governed/source,v2-order,1
REC-20260618-COMMERCE_ORDERS-051,2026-06-18,COMMERCE_ORDERS,COMMERCE_ORDERS-20260618-051,standard,328.03,governed/source,v2-order,1
REC-20260618-COMMERCE_ORDERS-052,2026-06-18,COMMERCE_ORDERS,COMMERCE_ORDERS-20260618-052,standard,352.41,governed/source,v2-order,1
REC-20260618-COMMERCE_ORDERS-053,2026-06-18,COMMERCE_ORDERS,COMMERCE_ORDERS-20260618-053,standard,49.27,governed/source,v2-order,1
REC-20260618-COMMERCE_ORDERS-054,2026-06-18,COMMERCE_ORDERS,COMMERCE_ORDERS-20260618-054,standard,438.57,governed/source,v2-order,1
REC-20260618-COMMERCE_ORDERS-055,2026-06-18,COMMERCE_ORDERS,COMMERCE_ORDERS-20260618-055,standard,184.8,governed/source,v2-order,1
REC-20260618-COMMERCE_ORDERS-056,2026-06-18,COMMERCE_ORDERS,COMMERCE_ORDERS-20260618-056,standard,222.79,governed/source,v2-order,1
REC-20260618-COMMERCE_ORDERS-057,2026-06-18,COMMERCE_ORDERS,COMMERCE_ORDERS-20260618-057,standard,419.73,governed/source,v2-order,1
REC-20260618-COMMERCE_ORDERS-058,2026-06-18,COMMERCE_ORDERS,COMMERCE_ORDERS-20260618-058,standard,26.05,governed/source,v2-order,1
REC-20260618-COMMERCE_ORDERS-059,2026-06-18,COMMERCE_ORDERS,COMMERCE_ORDERS-20260618-059,standard,147.29,governed/source,v2-order,1
REC-20260618-COMMERCE_ORDERS-060,2026-06-18,COMMERCE_ORDERS,COMMERCE_ORDERS-20260618-060,standard,194.29,governed/source,v2-order,1
REC-20260618-COMMERCE_ORDERS-061,2026-06-18,COMMERCE_ORDERS,COMMERCE_ORDERS-20260618-061,standard,137.79,governed/source,v2-order,1
REC-20260618-COMMERCE_ORDERS-062,2026-06-18,COMMERCE_ORDERS,COMMERCE_ORDERS-20260618-062,standard,480.29,governed/source,v2-order,1
REC-20260618-COMMERCE_ORDERS-063,2026-06-18,COMMERCE_ORDERS,COMMERCE_ORDERS-20260618-063,standard,26.75,governed/source,v2-order,1
REC-20260618-COMMERCE_ORDERS-064,2026-06-18,COMMERCE_ORDERS,COMMERCE_ORDERS-20260618-064,standard,196.39,governed/source,v2-order,1
REC-20260618-COMMERCE_ORDERS-065,2026-06-18,COMMERCE_ORDERS,COMMERCE_ORDERS-20260618-065,standard,419.4,governed/source,v2-order,1
REC-20260618-COMMERCE_ORDERS-066,2026-06-18,COMMERCE_ORDERS,COMMERCE_ORDERS-20260618-066,standard,64.54,governed/source,v2-order,1
REC-20260618-COMMERCE_ORDERS-067,2026-06-18,COMMERCE_ORDERS,COMMERCE_ORDERS-20260618-067,standard,200.37,governed/source,v2-order,1
REC-20260618-COMMERCE_ORDERS-068,2026-06-18,COMMERCE_ORDERS,COMMERCE_ORDERS-20260618-068,standard,165.25,governed/source,v2-order,1
REC-20260618-COMMERCE_ORDERS-069,2026-06-18,COMMERCE_ORDERS,COMMERCE_ORDERS-20260618-069,standard,134.73,governed/source,v2-order,1
REC-20260618-COMMERCE_ORDERS-070,2026-06-18,COMMERCE_ORDERS,COMMERCE_ORDERS-20260618-070,standard,274.98,governed/source,v2-order,1
REC-20260618-COMMERCE_ORDERS-071,2026-06-18,COMMERCE_ORDERS,COMMERCE_ORDERS-20260618-071,standard,37.37,governed/source,v2-order,1
REC-20260618-COMMERCE_ORDERS-072,2026-06-18,COMMERCE_ORDERS,COMMERCE_ORDERS-20260618-072,standard,87.58,governed/source,v2-order,1
REC-20260618-COMMERCE_ORDERS-073,2026-06-18,COMMERCE_ORDERS,COMMERCE_ORDERS-20260618-073,standard,380.56,governed/source,v2-order,1
REC-20260618-COMMERCE_ORDERS-074,2026-06-18,COMMERCE_ORDERS,COMMERCE_ORDERS-20260618-074,standard,297.34,governed/source,v2-order,1
REC-20260618-COMMERCE_ORDERS-075,2026-06-18,COMMERCE_ORDERS,COMMERCE_ORDERS-20260618-075,standard,350.76,governed/source,v2-order,1
REC-20260618-COMMERCE_ORDERS-076,2026-06-18,COMMERCE_ORDERS,COMMERCE_ORDERS-20260618-076,standard,392.68,governed/source,v2-order,1
REC-20260618-COMMERCE_ORDERS-077,2026-06-18,COMMERCE_ORDERS,COMMERCE_ORDERS-20260618-077,standard,359.17,governed/source,v2-order,1
REC-20260618-COMMERCE_ORDERS-078,2026-06-18,COMMERCE_ORDERS,COMMERCE_ORDERS-20260618-078,standard,73.53,governed/source,v2-order,1
