run_date,run_id,asset_id,rule_id,rule_name,quality_dimension,severity,observed_value,threshold,operator,status,affected_rows,owner
2026-05-28,RUN-20260528-COMMERCE_ORDERS,COMMERCE_ORDERS,DQ-TAXONOMY,Unknown taxonomy rate,Consistency,High,0.0,0.01,<=,PASS,0,Analytics Engineering
2026-05-28,RUN-20260528-COMMERCE_ORDERS,COMMERCE_ORDERS,DQ-FRESH,Freshness lag,Timeliness,High,148.0,240.0,<=,PASS,0,Analytics Engineering
2026-05-28,RUN-20260528-COMMERCE_ORDERS,COMMERCE_ORDERS,DQ-RECON,Raw-to-dashboard variance,Reconciliation,Critical,0.000597,0.005,<=,PASS,0,Analytics Engineering
2026-05-28,RUN-20260528-CAMPAIGN_SPEND,CAMPAIGN_SPEND,DQ-UNIQUE,Business key uniqueness,Uniqueness,Critical,0.0,0.0,<=,PASS,0,Marketing Operations
2026-05-28,RUN-20260528-CAMPAIGN_SPEND,CAMPAIGN_SPEND,DQ-COMPLETE,Partition row coverage,Completeness,Critical,1.0,0.9,>=,PASS,0,Marketing Operations
2026-05-28,RUN-20260528-CAMPAIGN_SPEND,CAMPAIGN_SPEND,DQ-VALID,Required type validity,Validity,High,0.0,0.0,<=,PASS,0,Marketing Operations
2026-05-28,RUN-20260528-CAMPAIGN_SPEND,CAMPAIGN_SPEND,DQ-TAXONOMY,Unknown taxonomy rate,Consistency,High,0.0,0.01,<=,PASS,0,Marketing Operations
2026-05-28,RUN-20260528-CAMPAIGN_SPEND,CAMPAIGN_SPEND,DQ-FRESH,Freshness lag,Timeliness,High,182.0,240.0,<=,PASS,0,Marketing Operations
2026-05-28,RUN-20260528-CAMPAIGN_SPEND,CAMPAIGN_SPEND,DQ-RECON,Raw-to-dashboard variance,Reconciliation,Critical,0.002059,0.005,<=,PASS,0,Marketing Operations
2026-05-29,RUN-20260529-WEB_EVENTS,WEB_EVENTS,DQ-UNIQUE,Business key uniqueness,Uniqueness,Critical,0.0,0.0,<=,PASS,0,Web Analytics
2026-05-29,RUN-20260529-WEB_EVENTS,WEB_EVENTS,DQ-COMPLETE,Partition row coverage,Completeness,Critical,1.0,0.9,>=,PASS,0,Web Analytics
2026-05-29,RUN-20260529-WEB_EVENTS,WEB_EVENTS,DQ-VALID,Required type validity,Validity,High,0.0,0.0,<=,PASS,0,Web Analytics
2026-05-29,RUN-20260529-WEB_EVENTS,WEB_EVENTS,DQ-TAXONOMY,Unknown taxonomy rate,Consistency,High,0.0,0.01,<=,PASS,0,Web Analytics
2026-05-29,RUN-20260529-WEB_EVENTS,WEB_EVENTS,DQ-FRESH,Freshness lag,Timeliness,High,106.0,240.0,<=,PASS,0,Web Analytics
2026-05-29,RUN-20260529-WEB_EVENTS,WEB_EVENTS,DQ-RECON,Raw-to-dashboard variance,Reconciliation,Critical,0.001854,0.005,<=,PASS,0,Web Analytics
2026-05-29,RUN-20260529-CRM_LEADS,CRM_LEADS,DQ-UNIQUE,Business key uniqueness,Uniqueness,Critical,0.0,0.0,<=,PASS,0,Revenue Analytics
2026-05-29,RUN-20260529-CRM_LEADS,CRM_LEADS,DQ-COMPLETE,Partition row coverage,Completeness,Critical,1.0,0.9,>=,PASS,0,Revenue Analytics
2026-05-29,RUN-20260529-CRM_LEADS,CRM_LEADS,DQ-VALID,Required type validity,Validity,High,0.0,0.0,<=,PASS,0,Revenue Analytics
2026-05-29,RUN-20260529-CRM_LEADS,CRM_LEADS,DQ-TAXONOMY,Unknown taxonomy rate,Consistency,High,0.0,0.01,<=,PASS,0,Revenue Analytics
2026-05-29,RUN-20260529-CRM_LEADS,CRM_LEADS,DQ-FRESH,Freshness lag,Timeliness,High,184.0,240.0,<=,PASS,0,Revenue Analytics
2026-05-29,RUN-20260529-CRM_LEADS,CRM_LEADS,DQ-RECON,Raw-to-dashboard variance,Reconciliation,Critical,0.002663,0.005,<=,PASS,0,Revenue Analytics
2026-05-29,RUN-20260529-COMMERCE_ORDERS,COMMERCE_ORDERS,DQ-UNIQUE,Business key uniqueness,Uniqueness,Critical,0.0,0.0,<=,PASS,0,Analytics Engineering
2026-05-29,RUN-20260529-COMMERCE_ORDERS,COMMERCE_ORDERS,DQ-COMPLETE,Partition row coverage,Completeness,Critical,1.0,0.9,>=,PASS,0,Analytics Engineering
2026-05-29,RUN-20260529-COMMERCE_ORDERS,COMMERCE_ORDERS,DQ-VALID,Required type validity,Validity,High,0.0,0.0,<=,PASS,0,Analytics Engineering
2026-05-29,RUN-20260529-COMMERCE_ORDERS,COMMERCE_ORDERS,DQ-TAXONOMY,Unknown taxonomy rate,Consistency,High,0.0,0.01,<=,PASS,0,Analytics Engineering
2026-05-29,RUN-20260529-COMMERCE_ORDERS,COMMERCE_ORDERS,DQ-FRESH,Freshness lag,Timeliness,High,140.0,240.0,<=,PASS,0,Analytics Engineering
2026-05-29,RUN-20260529-COMMERCE_ORDERS,COMMERCE_ORDERS,DQ-RECON,Raw-to-dashboard variance,Reconciliation,Critical,0.002447,0.005,<=,PASS,0,Analytics Engineering
2026-05-29,RUN-20260529-CAMPAIGN_SPEND,CAMPAIGN_SPEND,DQ-UNIQUE,Business key uniqueness,Uniqueness,Critical,0.0,0.0,<=,PASS,0,Marketing Operations
2026-05-29,RUN-20260529-CAMPAIGN_SPEND,CAMPAIGN_SPEND,DQ-COMPLETE,Partition row coverage,Completeness,Critical,1.0,0.9,>=,PASS,0,Marketing Operations
2026-05-29,RUN-20260529-CAMPAIGN_SPEND,CAMPAIGN_SPEND,DQ-VALID,Required type validity,Validity,High,0.0,0.0,<=,PASS,0,Marketing Operations
2026-05-29,RUN-20260529-CAMPAIGN_SPEND,CAMPAIGN_SPEND,DQ-TAXONOMY,Unknown taxonomy rate,Consistency,High,0.0,0.01,<=,PASS,0,Marketing Operations
2026-05-29,RUN-20260529-CAMPAIGN_SPEND,CAMPAIGN_SPEND,DQ-FRESH,Freshness lag,Timeliness,High,101.0,240.0,<=,PASS,0,Marketing Operations
2026-05-29,RUN-20260529-CAMPAIGN_SPEND,CAMPAIGN_SPEND,DQ-RECON,Raw-to-dashboard variance,Reconciliation,Critical,0.000697,0.005,<=,PASS,0,Marketing Operations
2026-05-30,RUN-20260530-WEB_EVENTS,WEB_EVENTS,DQ-UNIQUE,Business key uniqueness,Uniqueness,Critical,0.0,0.0,<=,PASS,0,Web Analytics
2026-05-30,RUN-20260530-WEB_EVENTS,WEB_EVENTS,DQ-COMPLETE,Partition row coverage,Completeness,Critical,1.0,0.9,>=,PASS,0,Web Analytics
2026-05-30,RUN-20260530-WEB_EVENTS,WEB_EVENTS,DQ-VALID,Required type validity,Validity,High,0.0,0.0,<=,PASS,0,Web Analytics
2026-05-30,RUN-20260530-WEB_EVENTS,WEB_EVENTS,DQ-TAXONOMY,Unknown taxonomy rate,Consistency,High,0.0,0.01,<=,PASS,0,Web Analytics
2026-05-30,RUN-20260530-WEB_EVENTS,WEB_EVENTS,DQ-FRESH,Freshness lag,Timeliness,High,81.0,240.0,<=,PASS,0,Web Analytics
2026-05-30,RUN-20260530-WEB_EVENTS,WEB_EVENTS,DQ-RECON,Raw-to-dashboard variance,Reconciliation,Critical,0.002013,0.005,<=,PASS,0,Web Analytics
2026-05-30,RUN-20260530-CRM_LEADS,CRM_LEADS,DQ-UNIQUE,Business key uniqueness,Uniqueness,Critical,0.0,0.0,<=,PASS,0,Revenue Analytics
2026-05-30,RUN-20260530-CRM_LEADS,CRM_LEADS,DQ-COMPLETE,Partition row coverage,Completeness,Critical,1.0,0.9,>=,PASS,0,Revenue Analytics
2026-05-30,RUN-20260530-CRM_LEADS,CRM_LEADS,DQ-VALID,Required type validity,Validity,High,0.0,0.0,<=,PASS,0,Revenue Analytics
2026-05-30,RUN-20260530-CRM_LEADS,CRM_LEADS,DQ-TAXONOMY,Unknown taxonomy rate,Consistency,High,0.0,0.01,<=,PASS,0,Revenue Analytics
2026-05-30,RUN-20260530-CRM_LEADS,CRM_LEADS,DQ-FRESH,Freshness lag,Timeliness,High,136.0,240.0,<=,PASS,0,Revenue Analytics
2026-05-30,RUN-20260530-CRM_LEADS,CRM_LEADS,DQ-RECON,Raw-to-dashboard variance,Reconciliation,Critical,0.001103,0.005,<=,PASS,0,Revenue Analytics
2026-05-30,RUN-20260530-COMMERCE_ORDERS,COMMERCE_ORDERS,DQ-UNIQUE,Business key uniqueness,Uniqueness,Critical,0.0,0.0,<=,PASS,0,Analytics Engineering
2026-05-30,RUN-20260530-COMMERCE_ORDERS,COMMERCE_ORDERS,DQ-COMPLETE,Partition row coverage,Completeness,Critical,1.0,0.9,>=,PASS,0,Analytics Engineering
2026-05-30,RUN-20260530-COMMERCE_ORDERS,COMMERCE_ORDERS,DQ-VALID,Required type validity,Validity,High,0.0,0.0,<=,PASS,0,Analytics Engineering
2026-05-30,RUN-20260530-COMMERCE_ORDERS,COMMERCE_ORDERS,DQ-TAXONOMY,Unknown taxonomy rate,Consistency,High,0.0,0.01,<=,PASS,0,Analytics Engineering
2026-05-30,RUN-20260530-COMMERCE_ORDERS,COMMERCE_ORDERS,DQ-FRESH,Freshness lag,Timeliness,High,61.0,240.0,<=,PASS,0,Analytics Engineering
2026-05-30,RUN-20260530-COMMERCE_ORDERS,COMMERCE_ORDERS,DQ-RECON,Raw-to-dashboard variance,Reconciliation,Critical,0.000913,0.005,<=,PASS,0,Analytics Engineering
2026-05-30,RUN-20260530-CAMPAIGN_SPEND,CAMPAIGN_SPEND,DQ-UNIQUE,Business key uniqueness,Uniqueness,Critical,0.0,0.0,<=,PASS,0,Marketing Operations
2026-05-30,RUN-20260530-CAMPAIGN_SPEND,CAMPAIGN_SPEND,DQ-COMPLETE,Partition row coverage,Completeness,Critical,1.0,0.9,>=,PASS,0,Marketing Operations
2026-05-30,RUN-20260530-CAMPAIGN_SPEND,CAMPAIGN_SPEND,DQ-VALID,Required type validity,Validity,High,0.0,0.0,<=,PASS,0,Marketing Operations
2026-05-30,RUN-20260530-CAMPAIGN_SPEND,CAMPAIGN_SPEND,DQ-TAXONOMY,Unknown taxonomy rate,Consistency,High,0.0,0.01,<=,PASS,0,Marketing Operations
2026-05-30,RUN-20260530-CAMPAIGN_SPEND,CAMPAIGN_SPEND,DQ-FRESH,Freshness lag,Timeliness,High,112.0,240.0,<=,PASS,0,Marketing Operations
2026-05-30,RUN-20260530-CAMPAIGN_SPEND,CAMPAIGN_SPEND,DQ-RECON,Raw-to-dashboard variance,Reconciliation,Critical,0.002824,0.005,<=,PASS,0,Marketing Operations
2026-05-31,RUN-20260531-WEB_EVENTS,WEB_EVENTS,DQ-UNIQUE,Business key uniqueness,Uniqueness,Critical,0.0,0.0,<=,PASS,0,Web Analytics
2026-05-31,RUN-20260531-WEB_EVENTS,WEB_EVENTS,DQ-COMPLETE,Partition row coverage,Completeness,Critical,1.0,0.9,>=,PASS,0,Web Analytics
2026-05-31,RUN-20260531-WEB_EVENTS,WEB_EVENTS,DQ-VALID,Required type validity,Validity,High,0.0,0.0,<=,PASS,0,Web Analytics
2026-05-31,RUN-20260531-WEB_EVENTS,WEB_EVENTS,DQ-TAXONOMY,Unknown taxonomy rate,Consistency,High,0.0,0.01,<=,PASS,0,Web Analytics
2026-05-31,RUN-20260531-WEB_EVENTS,WEB_EVENTS,DQ-FRESH,Freshness lag,Timeliness,High,157.0,240.0,<=,PASS,0,Web Analytics
2026-05-31,RUN-20260531-WEB_EVENTS,WEB_EVENTS,DQ-RECON,Raw-to-dashboard variance,Reconciliation,Critical,0.000437,0.005,<=,PASS,0,Web Analytics
2026-05-31,RUN-20260531-CRM_LEADS,CRM_LEADS,DQ-UNIQUE,Business key uniqueness,Uniqueness,Critical,0.0,0.0,<=,PASS,0,Revenue Analytics
2026-05-31,RUN-20260531-CRM_LEADS,CRM_LEADS,DQ-COMPLETE,Partition row coverage,Completeness,Critical,1.0,0.9,>=,PASS,0,Revenue Analytics
2026-05-31,RUN-20260531-CRM_LEADS,CRM_LEADS,DQ-VALID,Required type validity,Validity,High,0.0,0.0,<=,PASS,0,Revenue Analytics
2026-05-31,RUN-20260531-CRM_LEADS,CRM_LEADS,DQ-TAXONOMY,Unknown taxonomy rate,Consistency,High,0.0,0.01,<=,PASS,0,Revenue Analytics
2026-05-31,RUN-20260531-CRM_LEADS,CRM_LEADS,DQ-FRESH,Freshness lag,Timeliness,High,61.0,240.0,<=,PASS,0,Revenue Analytics
2026-05-31,RUN-20260531-CRM_LEADS,CRM_LEADS,DQ-RECON,Raw-to-dashboard variance,Reconciliation,Critical,0.003052,0.005,<=,PASS,0,Revenue Analytics
2026-05-31,RUN-20260531-COMMERCE_ORDERS,COMMERCE_ORDERS,DQ-UNIQUE,Business key uniqueness,Uniqueness,Critical,0.0,0.0,<=,PASS,0,Analytics Engineering
2026-05-31,RUN-20260531-COMMERCE_ORDERS,COMMERCE_ORDERS,DQ-COMPLETE,Partition row coverage,Completeness,Critical,1.0,0.9,>=,PASS,0,Analytics Engineering
2026-05-31,RUN-20260531-COMMERCE_ORDERS,COMMERCE_ORDERS,DQ-VALID,Required type validity,Validity,High,0.0,0.0,<=,PASS,0,Analytics Engineering
2026-05-31,RUN-20260531-COMMERCE_ORDERS,COMMERCE_ORDERS,DQ-TAXONOMY,Unknown taxonomy rate,Consistency,High,0.0,0.01,<=,PASS,0,Analytics Engineering
2026-05-31,RUN-20260531-COMMERCE_ORDERS,COMMERCE_ORDERS,DQ-FRESH,Freshness lag,Timeliness,High,170.0,240.0,<=,PASS,0,Analytics Engineering
2026-05-31,RUN-20260531-COMMERCE_ORDERS,COMMERCE_ORDERS,DQ-RECON,Raw-to-dashboard variance,Reconciliation,Critical,0.002689,0.005,<=,PASS,0,Analytics Engineering
2026-05-31,RUN-20260531-CAMPAIGN_SPEND,CAMPAIGN_SPEND,DQ-UNIQUE,Business key uniqueness,Uniqueness,Critical,0.0,0.0,<=,PASS,0,Marketing Operations
2026-05-31,RUN-20260531-CAMPAIGN_SPEND,CAMPAIGN_SPEND,DQ-COMPLETE,Partition row coverage,Completeness,Critical,1.0,0.9,>=,PASS,0,Marketing Operations
2026-05-31,RUN-20260531-CAMPAIGN_SPEND,CAMPAIGN_SPEND,DQ-VALID,Required type validity,Validity,High,0.0,0.0,<=,PASS,0,Marketing Operations
2026-05-31,RUN-20260531-CAMPAIGN_SPEND,CAMPAIGN_SPEND,DQ-TAXONOMY,Unknown taxonomy rate,Consistency,High,0.0,0.01,<=,PASS,0,Marketing Operations
2026-05-31,RUN-20260531-CAMPAIGN_SPEND,CAMPAIGN_SPEND,DQ-FRESH,Freshness lag,Timeliness,High,136.0,240.0,<=,PASS,0,Marketing Operations
2026-05-31,RUN-20260531-CAMPAIGN_SPEND,CAMPAIGN_SPEND,DQ-RECON,Raw-to-dashboard variance,Reconciliation,Critical,0.002289,0.005,<=,PASS,0,Marketing Operations
2026-06-01,RUN-20260601-WEB_EVENTS,WEB_EVENTS,DQ-UNIQUE,Business key uniqueness,Uniqueness,Critical,0.0,0.0,<=,PASS,0,Web Analytics
2026-06-01,RUN-20260601-WEB_EVENTS,WEB_EVENTS,DQ-COMPLETE,Partition row coverage,Completeness,Critical,1.0,0.9,>=,PASS,0,Web Analytics
2026-06-01,RUN-20260601-WEB_EVENTS,WEB_EVENTS,DQ-VALID,Required type validity,Validity,High,0.0,0.0,<=,PASS,0,Web Analytics
2026-06-01,RUN-20260601-WEB_EVENTS,WEB_EVENTS,DQ-TAXONOMY,Unknown taxonomy rate,Consistency,High,0.0,0.01,<=,PASS,0,Web Analytics
2026-06-01,RUN-20260601-WEB_EVENTS,WEB_EVENTS,DQ-FRESH,Freshness lag,Timeliness,High,132.0,240.0,<=,PASS,0,Web Analytics
2026-06-01,RUN-20260601-WEB_EVENTS,WEB_EVENTS,DQ-RECON,Raw-to-dashboard variance,Reconciliation,Critical,0.000587,0.005,<=,PASS,0,Web Analytics
2026-06-01,RUN-20260601-CRM_LEADS,CRM_LEADS,DQ-UNIQUE,Business key uniqueness,Uniqueness,Critical,0.0,0.0,<=,PASS,0,Revenue Analytics
2026-06-01,RUN-20260601-CRM_LEADS,CRM_LEADS,DQ-COMPLETE,Partition row coverage,Completeness,Critical,1.0,0.9,>=,PASS,0,Revenue Analytics
2026-06-01,RUN-20260601-CRM_LEADS,CRM_LEADS,DQ-VALID,Required type validity,Validity,High,0.0,0.0,<=,PASS,0,Revenue Analytics
2026-06-01,RUN-20260601-CRM_LEADS,CRM_LEADS,DQ-TAXONOMY,Unknown taxonomy rate,Consistency,High,0.0,0.01,<=,PASS,0,Revenue Analytics
2026-06-01,RUN-20260601-CRM_LEADS,CRM_LEADS,DQ-FRESH,Freshness lag,Timeliness,High,67.0,240.0,<=,PASS,0,Revenue Analytics
2026-06-01,RUN-20260601-CRM_LEADS,CRM_LEADS,DQ-RECON,Raw-to-dashboard variance,Reconciliation,Critical,0.0005,0.005,<=,PASS,0,Revenue Analytics
2026-06-01,RUN-20260601-COMMERCE_ORDERS,COMMERCE_ORDERS,DQ-UNIQUE,Business key uniqueness,Uniqueness,Critical,0.0,0.0,<=,PASS,0,Analytics Engineering
2026-06-01,RUN-20260601-COMMERCE_ORDERS,COMMERCE_ORDERS,DQ-COMPLETE,Partition row coverage,Completeness,Critical,1.0,0.9,>=,PASS,0,Analytics Engineering
2026-06-01,RUN-20260601-COMMERCE_ORDERS,COMMERCE_ORDERS,DQ-VALID,Required type validity,Validity,High,0.0,0.0,<=,PASS,0,Analytics Engineering
2026-06-01,RUN-20260601-COMMERCE_ORDERS,COMMERCE_ORDERS,DQ-TAXONOMY,Unknown taxonomy rate,Consistency,High,0.0,0.01,<=,PASS,0,Analytics Engineering
2026-06-01,RUN-20260601-COMMERCE_ORDERS,COMMERCE_ORDERS,DQ-FRESH,Freshness lag,Timeliness,High,182.0,240.0,<=,PASS,0,Analytics Engineering
2026-06-01,RUN-20260601-COMMERCE_ORDERS,COMMERCE_ORDERS,DQ-RECON,Raw-to-dashboard variance,Reconciliation,Critical,0.002886,0.005,<=,PASS,0,Analytics Engineering
2026-06-01,RUN-20260601-CAMPAIGN_SPEND,CAMPAIGN_SPEND,DQ-UNIQUE,Business key uniqueness,Uniqueness,Critical,0.0,0.0,<=,PASS,0,Marketing Operations
2026-06-01,RUN-20260601-CAMPAIGN_SPEND,CAMPAIGN_SPEND,DQ-COMPLETE,Partition row coverage,Completeness,Critical,1.0,0.9,>=,PASS,0,Marketing Operations
2026-06-01,RUN-20260601-CAMPAIGN_SPEND,CAMPAIGN_SPEND,DQ-VALID,Required type validity,Validity,High,0.0,0.0,<=,PASS,0,Marketing Operations
2026-06-01,RUN-20260601-CAMPAIGN_SPEND,CAMPAIGN_SPEND,DQ-TAXONOMY,Unknown taxonomy rate,Consistency,High,0.0,0.01,<=,PASS,0,Marketing Operations
2026-06-01,RUN-20260601-CAMPAIGN_SPEND,CAMPAIGN_SPEND,DQ-FRESH,Freshness lag,Timeliness,High,81.0,240.0,<=,PASS,0,Marketing Operations
2026-06-01,RUN-20260601-CAMPAIGN_SPEND,CAMPAIGN_SPEND,DQ-RECON,Raw-to-dashboard variance,Reconciliation,Critical,0.002428,0.005,<=,PASS,0,Marketing Operations
2026-06-02,RUN-20260602-WEB_EVENTS,WEB_EVENTS,DQ-UNIQUE,Business key uniqueness,Uniqueness,Critical,0.0,0.0,<=,PASS,0,Web Analytics
2026-06-02,RUN-20260602-WEB_EVENTS,WEB_EVENTS,DQ-COMPLETE,Partition row coverage,Completeness,Critical,1.0,0.9,>=,PASS,0,Web Analytics
2026-06-02,RUN-20260602-WEB_EVENTS,WEB_EVENTS,DQ-VALID,Required type validity,Validity,High,0.0,0.0,<=,PASS,0,Web Analytics
2026-06-02,RUN-20260602-WEB_EVENTS,WEB_EVENTS,DQ-TAXONOMY,Unknown taxonomy rate,Consistency,High,0.0,0.01,<=,PASS,0,Web Analytics
2026-06-02,RUN-20260602-WEB_EVENTS,WEB_EVENTS,DQ-FRESH,Freshness lag,Timeliness,High,163.0,240.0,<=,PASS,0,Web Analytics
2026-06-02,RUN-20260602-WEB_EVENTS,WEB_EVENTS,DQ-RECON,Raw-to-dashboard variance,Reconciliation,Critical,0.002289,0.005,<=,PASS,0,Web Analytics
2026-06-02,RUN-20260602-CRM_LEADS,CRM_LEADS,DQ-UNIQUE,Business key uniqueness,Uniqueness,Critical,0.0,0.0,<=,PASS,0,Revenue Analytics
2026-06-02,RUN-20260602-CRM_LEADS,CRM_LEADS,DQ-COMPLETE,Partition row coverage,Completeness,Critical,1.0,0.9,>=,PASS,0,Revenue Analytics
2026-06-02,RUN-20260602-CRM_LEADS,CRM_LEADS,DQ-VALID,Required type validity,Validity,High,0.0,0.0,<=,PASS,0,Revenue Analytics
2026-06-02,RUN-20260602-CRM_LEADS,CRM_LEADS,DQ-TAXONOMY,Unknown taxonomy rate,Consistency,High,0.0,0.01,<=,PASS,0,Revenue Analytics
2026-06-02,RUN-20260602-CRM_LEADS,CRM_LEADS,DQ-FRESH,Freshness lag,Timeliness,High,81.0,240.0,<=,PASS,0,Revenue Analytics
2026-06-02,RUN-20260602-CRM_LEADS,CRM_LEADS,DQ-RECON,Raw-to-dashboard variance,Reconciliation,Critical,0.001729,0.005,<=,PASS,0,Revenue Analytics
2026-06-02,RUN-20260602-COMMERCE_ORDERS,COMMERCE_ORDERS,DQ-UNIQUE,Business key uniqueness,Uniqueness,Critical,0.0,0.0,<=,PASS,0,Analytics Engineering
2026-06-02,RUN-20260602-COMMERCE_ORDERS,COMMERCE_ORDERS,DQ-COMPLETE,Partition row coverage,Completeness,Critical,1.0,0.9,>=,PASS,0,Analytics Engineering
2026-06-02,RUN-20260602-COMMERCE_ORDERS,COMMERCE_ORDERS,DQ-VALID,Required type validity,Validity,High,0.0,0.0,<=,PASS,0,Analytics Engineering
2026-06-02,RUN-20260602-COMMERCE_ORDERS,COMMERCE_ORDERS,DQ-TAXONOMY,Unknown taxonomy rate,Consistency,High,0.0,0.01,<=,PASS,0,Analytics Engineering
2026-06-02,RUN-20260602-COMMERCE_ORDERS,COMMERCE_ORDERS,DQ-FRESH,Freshness lag,Timeliness,High,77.0,240.0,<=,PASS,0,Analytics Engineering
2026-06-02,RUN-20260602-COMMERCE_ORDERS,COMMERCE_ORDERS,DQ-RECON,Raw-to-dashboard variance,Reconciliation,Critical,0.001044,0.005,<=,PASS,0,Analytics Engineering
2026-06-02,RUN-20260602-CAMPAIGN_SPEND,CAMPAIGN_SPEND,DQ-UNIQUE,Business key uniqueness,Uniqueness,Critical,0.0,0.0,<=,PASS,0,Marketing Operations
2026-06-02,RUN-20260602-CAMPAIGN_SPEND,CAMPAIGN_SPEND,DQ-COMPLETE,Partition row coverage,Completeness,Critical,1.0,0.9,>=,PASS,0,Marketing Operations
2026-06-02,RUN-20260602-CAMPAIGN_SPEND,CAMPAIGN_SPEND,DQ-VALID,Required type validity,Validity,High,0.0,0.0,<=,PASS,0,Marketing Operations
2026-06-02,RUN-20260602-CAMPAIGN_SPEND,CAMPAIGN_SPEND,DQ-TAXONOMY,Unknown taxonomy rate,Consistency,High,0.0,0.01,<=,PASS,0,Marketing Operations
2026-06-02,RUN-20260602-CAMPAIGN_SPEND,CAMPAIGN_SPEND,DQ-FRESH,Freshness lag,Timeliness,High,162.0,240.0,<=,PASS,0,Marketing Operations
2026-06-02,RUN-20260602-CAMPAIGN_SPEND,CAMPAIGN_SPEND,DQ-RECON,Raw-to-dashboard variance,Reconciliation,Critical,0.001522,0.005,<=,PASS,0,Marketing Operations
2026-06-03,RUN-20260603-WEB_EVENTS,WEB_EVENTS,DQ-UNIQUE,Business key uniqueness,Uniqueness,Critical,0.0,0.0,<=,PASS,0,Web Analytics
2026-06-03,RUN-20260603-WEB_EVENTS,WEB_EVENTS,DQ-COMPLETE,Partition row coverage,Completeness,Critical,1.0,0.9,>=,PASS,0,Web Analytics
2026-06-03,RUN-20260603-WEB_EVENTS,WEB_EVENTS,DQ-VALID,Required type validity,Validity,High,0.0,0.0,<=,PASS,0,Web Analytics
2026-06-03,RUN-20260603-WEB_EVENTS,WEB_EVENTS,DQ-TAXONOMY,Unknown taxonomy rate,Consistency,High,0.0,0.01,<=,PASS,0,Web Analytics
2026-06-03,RUN-20260603-WEB_EVENTS,WEB_EVENTS,DQ-FRESH,Freshness lag,Timeliness,High,57.0,240.0,<=,PASS,0,Web Analytics
2026-06-03,RUN-20260603-WEB_EVENTS,WEB_EVENTS,DQ-RECON,Raw-to-dashboard variance,Reconciliation,Critical,0.000575,0.005,<=,PASS,0,Web Analytics
2026-06-03,RUN-20260603-CRM_LEADS,CRM_LEADS,DQ-UNIQUE,Business key uniqueness,Uniqueness,Critical,0.0,0.0,<=,PASS,0,Revenue Analytics
2026-06-03,RUN-20260603-CRM_LEADS,CRM_LEADS,DQ-COMPLETE,Partition row coverage,Completeness,Critical,0.58,0.9,>=,FAIL,42,Revenue Analytics
2026-06-03,RUN-20260603-CRM_LEADS,CRM_LEADS,DQ-VALID,Required type validity,Validity,High,0.0,0.0,<=,PASS,0,Revenue Analytics
2026-06-03,RUN-20260603-CRM_LEADS,CRM_LEADS,DQ-TAXONOMY,Unknown taxonomy rate,Consistency,High,0.0,0.01,<=,PASS,0,Revenue Analytics
2026-06-03,RUN-20260603-CRM_LEADS,CRM_LEADS,DQ-FRESH,Freshness lag,Timeliness,High,520.0,240.0,<=,WARN,1,Revenue Analytics
2026-06-03,RUN-20260603-CRM_LEADS,CRM_LEADS,DQ-RECON,Raw-to-dashboard variance,Reconciliation,Critical,0.421,0.005,<=,FAIL,1,Revenue Analytics
2026-06-03,RUN-20260603-COMMERCE_ORDERS,COMMERCE_ORDERS,DQ-UNIQUE,Business key uniqueness,Uniqueness,Critical,0.0,0.0,<=,PASS,0,Analytics Engineering
2026-06-03,RUN-20260603-COMMERCE_ORDERS,COMMERCE_ORDERS,DQ-COMPLETE,Partition row coverage,Completeness,Critical,1.0,0.9,>=,PASS,0,Analytics Engineering
2026-06-03,RUN-20260603-COMMERCE_ORDERS,COMMERCE_ORDERS,DQ-VALID,Required type validity,Validity,High,0.0,0.0,<=,PASS,0,Analytics Engineering
2026-06-03,RUN-20260603-COMMERCE_ORDERS,COMMERCE_ORDERS,DQ-TAXONOMY,Unknown taxonomy rate,Consistency,High,0.0,0.01,<=,PASS,0,Analytics Engineering
2026-06-03,RUN-20260603-COMMERCE_ORDERS,COMMERCE_ORDERS,DQ-FRESH,Freshness lag,Timeliness,High,117.0,240.0,<=,PASS,0,Analytics Engineering
2026-06-03,RUN-20260603-COMMERCE_ORDERS,COMMERCE_ORDERS,DQ-RECON,Raw-to-dashboard variance,Reconciliation,Critical,0.00127,0.005,<=,PASS,0,Analytics Engineering
2026-06-03,RUN-20260603-CAMPAIGN_SPEND,CAMPAIGN_SPEND,DQ-UNIQUE,Business key uniqueness,Uniqueness,Critical,0.0,0.0,<=,PASS,0,Marketing Operations
2026-06-03,RUN-20260603-CAMPAIGN_SPEND,CAMPAIGN_SPEND,DQ-COMPLETE,Partition row coverage,Completeness,Critical,1.0,0.9,>=,PASS,0,Marketing Operations
2026-06-03,RUN-20260603-CAMPAIGN_SPEND,CAMPAIGN_SPEND,DQ-VALID,Required type validity,Validity,High,0.0,0.0,<=,PASS,0,Marketing Operations
2026-06-03,RUN-20260603-CAMPAIGN_SPEND,CAMPAIGN_SPEND,DQ-TAXONOMY,Unknown taxonomy rate,Consistency,High,0.0,0.01,<=,PASS,0,Marketing Operations
2026-06-03,RUN-20260603-CAMPAIGN_SPEND,CAMPAIGN_SPEND,DQ-FRESH,Freshness lag,Timeliness,High,149.0,240.0,<=,PASS,0,Marketing Operations
