run_id,run_date,asset_id,scheduled_at,completed_at,freshness_minutes,rows_expected,rows_loaded,pipeline_status,schema_version,governed_value,dashboard_value
RUN-20260617-CRM_LEADS,2026-06-17,CRM_LEADS,2026-06-17T02:00:00Z,2026-06-17T04:01:00Z,121,100,100,SUCCEEDED,v1,26374.48,26429.77
RUN-20260617-COMMERCE_ORDERS,2026-06-17,COMMERCE_ORDERS,2026-06-17T02:00:00Z,2026-06-17T02:56:00Z,56,100,100,SUCCEEDED,v2-order,25348.57,25880.89
RUN-20260617-CAMPAIGN_SPEND,2026-06-17,CAMPAIGN_SPEND,2026-06-17T02:00:00Z,2026-06-17T04:06:00Z,126,100,100,SUCCEEDED,v1,26790.27,26815.55
RUN-20260618-WEB_EVENTS,2026-06-18,WEB_EVENTS,2026-06-18T02:00:00Z,2026-06-18T04:29:00Z,149,100,100,SUCCEEDED,v1,24834.47,24857.29
RUN-20260618-CRM_LEADS,2026-06-18,CRM_LEADS,2026-06-18T02:00:00Z,2026-06-18T04:37:00Z,157,100,100,SUCCEEDED,v1,27246.97,27289.96
RUN-20260618-COMMERCE_ORDERS,2026-06-18,COMMERCE_ORDERS,2026-06-18T02:00:00Z,2026-06-18T04:34:00Z,154,100,100,SUCCEEDED,v2-order,25002.98,25528.04
RUN-20260618-CAMPAIGN_SPEND,2026-06-18,CAMPAIGN_SPEND,2026-06-18T02:00:00Z,2026-06-18T04:12:00Z,132,100,100,SUCCEEDED,v1,25920.77,25970.5
RUN-20260619-WEB_EVENTS,2026-06-19,WEB_EVENTS,2026-06-19T02:00:00Z,2026-06-19T04:35:00Z,155,100,100,SUCCEEDED,v1,24872.61,24919.06
RUN-20260619-CRM_LEADS,2026-06-19,CRM_LEADS,2026-06-19T02:00:00Z,2026-06-19T02:55:00Z,55,100,100,SUCCEEDED,v1,23911.58,23988.07
RUN-20260619-COMMERCE_ORDERS,2026-06-19,COMMERCE_ORDERS,2026-06-19T02:00:00Z,2026-06-19T02:57:00Z,57,100,100,SUCCEEDED,v1,25351.62,25382.73
RUN-20260619-CAMPAIGN_SPEND,2026-06-19,CAMPAIGN_SPEND,2026-06-19T02:00:00Z,2026-06-19T04:32:00Z,152,100,100,SUCCEEDED,v1,27082.97,27098.57
RUN-20260620-WEB_EVENTS,2026-06-20,WEB_EVENTS,2026-06-20T02:00:00Z,2026-06-20T04:50:00Z,170,100,100,SUCCEEDED,v1,25152.4,25172.09
RUN-20260620-CRM_LEADS,2026-06-20,CRM_LEADS,2026-06-20T02:00:00Z,2026-06-20T05:03:00Z,183,100,100,SUCCEEDED,v1,27079.52,27131.97
RUN-20260620-COMMERCE_ORDERS,2026-06-20,COMMERCE_ORDERS,2026-06-20T02:00:00Z,2026-06-20T03:02:00Z,62,100,100,SUCCEEDED,v1,26433.84,26506.07
RUN-20260620-CAMPAIGN_SPEND,2026-06-20,CAMPAIGN_SPEND,2026-06-20T02:00:00Z,2026-06-20T04:59:00Z,179,100,100,SUCCEEDED,v1,24729.33,24795.32
RUN-20260621-WEB_EVENTS,2026-06-21,WEB_EVENTS,2026-06-21T02:00:00Z,2026-06-21T03:15:00Z,75,100,100,SUCCEEDED,v1,26556.73,26567.71
RUN-20260621-CRM_LEADS,2026-06-21,CRM_LEADS,2026-06-21T02:00:00Z,2026-06-21T04:20:00Z,140,100,100,SUCCEEDED,v1,26243.3,26316.81
RUN-20260621-COMMERCE_ORDERS,2026-06-21,COMMERCE_ORDERS,2026-06-21T02:00:00Z,2026-06-21T04:32:00Z,152,100,100,SUCCEEDED,v1,24410.38,24486.4
RUN-20260621-CAMPAIGN_SPEND,2026-06-21,CAMPAIGN_SPEND,2026-06-21T02:00:00Z,2026-06-21T03:55:00Z,115,100,100,SUCCEEDED,v1,25575.82,25656.65
RUN-20260622-WEB_EVENTS,2026-06-22,WEB_EVENTS,2026-06-22T02:00:00Z,2026-06-22T04:26:00Z,146,100,100,SUCCEEDED,v1,27545.82,27590.41
RUN-20260622-CRM_LEADS,2026-06-22,CRM_LEADS,2026-06-22T02:00:00Z,2026-06-22T04:33:00Z,153,100,100,SUCCEEDED,v1,26398.38,26445.36
RUN-20260622-COMMERCE_ORDERS,2026-06-22,COMMERCE_ORDERS,2026-06-22T02:00:00Z,2026-06-22T04:27:00Z,147,100,100,SUCCEEDED,v1,25707.66,25728.54
RUN-20260622-CAMPAIGN_SPEND,2026-06-22,CAMPAIGN_SPEND,2026-06-22T02:00:00Z,2026-06-22T04:11:00Z,131,100,100,SUCCEEDED,v1,24992.27,25011.81
RUN-20260623-WEB_EVENTS,2026-06-23,WEB_EVENTS,2026-06-23T02:00:00Z,2026-06-23T04:11:00Z,131,100,100,SUCCEEDED,v1,27236.23,27254.8
RUN-20260623-CRM_LEADS,2026-06-23,CRM_LEADS,2026-06-23T02:00:00Z,2026-06-23T04:46:00Z,166,100,100,SUCCEEDED,v1,27259.22,27287.75
RUN-20260623-COMMERCE_ORDERS,2026-06-23,COMMERCE_ORDERS,2026-06-23T02:00:00Z,2026-06-23T03:48:00Z,108,100,100,SUCCEEDED,v1,24087.52,24116.56
RUN-20260623-CAMPAIGN_SPEND,2026-06-23,CAMPAIGN_SPEND,2026-06-23T02:00:00Z,2026-06-23T04:36:00Z,156,100,100,SUCCEEDED,v1,27654.46,27719.9
RUN-20260624-WEB_EVENTS,2026-06-24,WEB_EVENTS,2026-06-24T02:00:00Z,2026-06-24T04:35:00Z,155,100,100,SUCCEEDED,v1,29508.89,29555.58
RUN-20260624-CRM_LEADS,2026-06-24,CRM_LEADS,2026-06-24T02:00:00Z,2026-06-24T02:55:00Z,55,100,100,SUCCEEDED,v1,24726.86,24767.05
RUN-20260624-COMMERCE_ORDERS,2026-06-24,COMMERCE_ORDERS,2026-06-24T02:00:00Z,2026-06-24T03:54:00Z,114,100,100,SUCCEEDED,v1,26043.96,26111.05
RUN-20260624-CAMPAIGN_SPEND,2026-06-24,CAMPAIGN_SPEND,2026-06-24T02:00:00Z,2026-06-24T03:46:00Z,106,100,100,SUCCEEDED,v1,27922.18,27954.63
RUN-20260625-WEB_EVENTS,2026-06-25,WEB_EVENTS,2026-06-25T02:00:00Z,2026-06-25T03:48:00Z,108,100,100,SUCCEEDED,v1,25364.29,25439.0
RUN-20260625-CRM_LEADS,2026-06-25,CRM_LEADS,2026-06-25T02:00:00Z,2026-06-25T03:02:00Z,62,100,100,SUCCEEDED,v1,25436.6,25465.6
RUN-20260625-COMMERCE_ORDERS,2026-06-25,COMMERCE_ORDERS,2026-06-25T02:00:00Z,2026-06-25T03:14:00Z,74,100,100,SUCCEEDED,v1,28327.42,28355.37
RUN-20260625-CAMPAIGN_SPEND,2026-06-25,CAMPAIGN_SPEND,2026-06-25T02:00:00Z,2026-06-25T03:22:00Z,82,100,100,SUCCEEDED,v1,24685.14,24753.22
RUN-20260626-WEB_EVENTS,2026-06-26,WEB_EVENTS,2026-06-26T02:00:00Z,2026-06-26T04:46:00Z,166,100,100,SUCCEEDED,v1,25323.68,25345.82
RUN-20260626-CRM_LEADS,2026-06-26,CRM_LEADS,2026-06-26T02:00:00Z,2026-06-26T03:31:00Z,91,100,100,SUCCEEDED,v1,26444.99,26498.6
RUN-20260626-COMMERCE_ORDERS,2026-06-26,COMMERCE_ORDERS,2026-06-26T02:00:00Z,2026-06-26T03:28:00Z,88,100,100,SUCCEEDED,v1,25873.82,25899.93
RUN-20260626-CAMPAIGN_SPEND,2026-06-26,CAMPAIGN_SPEND,2026-06-26T02:00:00Z,2026-06-26T03:38:00Z,98,100,100,SUCCEEDED,v1,27164.02,27209.31
RUN-20260627-WEB_EVENTS,2026-06-27,WEB_EVENTS,2026-06-27T02:00:00Z,2026-06-27T04:47:00Z,167,100,100,SUCCEEDED,v1,25760.04,25777.3
RUN-20260627-CRM_LEADS,2026-06-27,CRM_LEADS,2026-06-27T02:00:00Z,2026-06-27T03:46:00Z,106,100,100,SUCCEEDED,v1,27113.88,27196.84
RUN-20260627-COMMERCE_ORDERS,2026-06-27,COMMERCE_ORDERS,2026-06-27T02:00:00Z,2026-06-27T03:48:00Z,108,100,100,SUCCEEDED,v1,27475.06,27500.38
RUN-20260627-CAMPAIGN_SPEND,2026-06-27,CAMPAIGN_SPEND,2026-06-27T02:00:00Z,2026-06-27T03:01:00Z,61,100,100,SUCCEEDED,v1,24748.87,24827.23
RUN-20260628-WEB_EVENTS,2026-06-28,WEB_EVENTS,2026-06-28T02:00:00Z,2026-06-28T03:58:00Z,118,100,100,SUCCEEDED,v1,25324.01,25334.95
RUN-20260628-CRM_LEADS,2026-06-28,CRM_LEADS,2026-06-28T02:00:00Z,2026-06-28T05:00:00Z,180,100,100,SUCCEEDED,v1,28804.16,28875.49
RUN-20260628-COMMERCE_ORDERS,2026-06-28,COMMERCE_ORDERS,2026-06-28T02:00:00Z,2026-06-28T03:22:00Z,82,100,100,SUCCEEDED,v1,23637.99,23678.37
RUN-20260628-CAMPAIGN_SPEND,2026-06-28,CAMPAIGN_SPEND,2026-06-28T02:00:00Z,2026-06-28T04:56:00Z,176,100,100,SUCCEEDED,v3-governance-pending,26389.13,26455.66
RUN-20260629-WEB_EVENTS,2026-06-29,WEB_EVENTS,2026-06-29T02:00:00Z,2026-06-29T04:32:00Z,152,100,100,SUCCEEDED,v1,26311.94,26333.51
RUN-20260629-CRM_LEADS,2026-06-29,CRM_LEADS,2026-06-29T02:00:00Z,2026-06-29T04:58:00Z,178,100,100,SUCCEEDED,v1,24654.23,24700.13
RUN-20260629-COMMERCE_ORDERS,2026-06-29,COMMERCE_ORDERS,2026-06-29T02:00:00Z,2026-06-29T03:30:00Z,90,100,100,SUCCEEDED,v1,25041.45,25121.09
RUN-20260629-CAMPAIGN_SPEND,2026-06-29,CAMPAIGN_SPEND,2026-06-29T02:00:00Z,2026-06-29T04:58:00Z,178,100,100,SUCCEEDED,v3-governance-pending,25173.94,25209.78
RUN-20260630-WEB_EVENTS,2026-06-30,WEB_EVENTS,2026-06-30T02:00:00Z,2026-06-30T03:17:00Z,77,100,100,SUCCEEDED,v1,26302.86,26324.72
RUN-20260630-CRM_LEADS,2026-06-30,CRM_LEADS,2026-06-30T02:00:00Z,2026-06-30T04:13:00Z,133,100,100,SUCCEEDED,v1,27703.16,27762.73
RUN-20260630-COMMERCE_ORDERS,2026-06-30,COMMERCE_ORDERS,2026-06-30T02:00:00Z,2026-06-30T04:33:00Z,153,100,100,SUCCEEDED,v1,26446.89,26475.23
RUN-20260630-CAMPAIGN_SPEND,2026-06-30,CAMPAIGN_SPEND,2026-06-30T02:00:00Z,2026-06-30T04:49:00Z,169,100,100,SUCCEEDED,v3-governance-pending,27474.63,27497.85
